gene,log2FC,t_stat,p_value,case_mean,ctrl_mean,p_adj
RIMS1,0.07842616018952062,0.7335570016662765,0.4674499285808924,-0.08139408489743591,-0.15982024508695652,0.866266594793732
SPCS2,0.1292154923377193,0.7316713393424248,0.46766972428515485,0.19683942192105264,0.06762392958333333,0.8665529722381086
SENP7,0.03517259328044872,0.7311870662747083,0.46780833741790273,-0.01206849861538461,-0.04724109189583333,0.8666593619835672
PTGIR,0.06863409381359648,0.7315673490681308,0.4678576823842604,-0.009617981894736853,-0.07825207570833333,0.8666593619835672
PSG4,0.07247577311111113,0.7315076188741105,0.46800895554618616,-0.0282754936111111,-0.10075126672222223,0.8666985975295624
ZNF205,0.07007678504385963,0.7314031978639743,0.46800940987249295,-0.030737556789473694,-0.10081434183333332,0.8666985975295624
CHRDL2,0.07073168067982455,0.7310693459933901,0.4681051994660983,0.005146088263157884,-0.06558559241666667,0.8667551022885027
FLJ40288,0.06806640575219298,0.7314002505206483,0.46828756137047645,-0.020971411289473694,-0.08903781704166668,0.8669718683598976
ITGA6,-0.04309909974198718,-0.7303759675526365,0.46846489137017533,-0.023828909346153847,0.019270190395833334,0.8670088238590739
KLHDC1,0.07747062917763159,0.7309540660013517,0.4685756375811523,0.00962470605263159,-0.067845923125,0.8670088238590739
BGLAP,0.060412868570791506,0.7314603384704863,0.4686124964737881,-0.04819325982051284,-0.10860612839130435,0.8670088238590739
NR1D1,0.09957233626973687,0.7300762979485622,0.46863400578675807,0.025211132394736862,-0.074361203875,0.8670088238590739
NXT2,0.12090145308552631,0.7303623790074112,0.46841461389212713,0.09081799421052632,-0.030083458874999996,0.8670088238590739
ZNF284,0.0690371598135965,0.730232023798911,0.4687438139146243,-0.04615511439473684,-0.11519227420833333,0.8670899387380028
ACP6,0.0575798034013158,0.729832131533528,0.46880845535473126,0.009298313026315789,-0.04828149037500001,0.8670899387380028
OTOP2,0.06948338588740247,0.7301524023568849,0.46888947569736883,-0.0005505990256410289,-0.0700339849130435,0.8671190053356076
NGB,0.06222514691973245,0.730379069781593,0.4692532644473566,-0.012192174384615378,-0.07441732130434783,0.8673085809203788
CRIM1,0.06421858541025639,0.7299571622811242,0.46918184104078864,0.037533099410256406,-0.02668548599999999,0.8673085809203788
COL21A1,0.07608335298903511,0.7295317259643316,0.4691080742712259,-0.04177990505263157,-0.11786325804166668,0.8673085809203788
KLRF1,-0.1627854869495614,-0.7284440841889485,0.46924449009656366,-0.08642879665789475,0.07635669029166664,0.8673085809203788
TNNI3,0.06863607776477146,0.729599613473321,0.4694227459929673,0.015735309025641023,-0.05290076873913043,0.8673803536452297
KCNK9,0.06993756582831659,0.7293325041730921,0.46940972681084503,0.00223079187179487,-0.06770677395652172,0.8673803536452297
FLJ16734,0.06287168753508772,0.7284268738741497,0.46950590794316116,-0.06286562113157897,-0.1257373086666667,0.8674133081493383
PSMC6,0.1823585156220736,0.728775430838218,0.4696161797904279,0.33882870823076927,0.15647019260869566,0.8674963321170425
PSMC3,-0.05188516998026315,-0.7271896041837528,0.46998477932493676,-0.037582875605263154,0.014302294374999998,0.8680564612430812
CYP2A7,0.0724314311118421,0.7281357978563224,0.47016369181024054,0.003949252236842085,-0.06848217887500001,0.8682661334988002
SLC25A36,-0.04819159926754386,-0.7269246229108624,0.4704379097875343,0.008525358815789473,0.05671695808333333,0.8686517266247921
PPP3R2,0.07441069325219297,0.727633717857021,0.47054368642381683,-0.03324838678947367,-0.10765908004166665,0.868688481759817
LOC729164,0.06665450003289473,0.727193301035481,0.47058866164319657,0.029722250657894734,-0.036932249375,0.868688481759817
CC2D1B,-0.04613787966447369,-0.7258988906271112,0.4709505637703829,-0.03723960128947369,0.008898278375000002,0.8690840384009539
IL33,0.06856150294517545,0.7261955862317261,0.47099930263091316,0.0014463342368421061,-0.06711516870833334,0.8690840384009539
CCDC77,-0.02830988888377193,-0.7255804709893686,0.4709444995410992,-0.012382017842105268,0.015927871041666663,0.8690840384009539
ZNF503,0.048504640132236834,0.7255939417153624,0.47118406978392957,0.10146340689473683,0.0529587667625,0.8691850906037473
PRMT8,0.06470740412151615,0.7260696412662758,0.47118498886622784,-0.04149513948717948,-0.10620254360869563,0.8691850906037473
RTP4,0.06488368852412278,0.7242903676286706,0.471704647283656,0.07070289181578945,0.005819203291666676,0.8692498667571922
ADAMTS16,0.07205119753846151,0.7254576271978647,0.47180323917894673,-0.02234108046153847,-0.09439227799999998,0.8692498667571922
ZNF28,0.06004500851973685,0.7247661237192096,0.4720056890585447,-0.040689305605263154,-0.100734314125,0.8692498667571922
SLCO1C1,0.07445230793201753,0.7252780365392433,0.471782242676584,0.0195186399736842,-0.05493366795833333,0.8692498667571922
SEC61B,-0.07867933271052632,-0.7250005631219125,0.4717761939551919,-0.05707793371052632,0.021601399000000004,0.8692498667571922
HSD3B2,0.06726451367324561,0.7249716001876544,0.4719997231893578,0.02690704163157895,-0.04035747204166666,0.8692498667571922
DOCK1,0.07037751489692982,0.7254803499019091,0.47180968038463056,-0.01011192139473685,-0.08048943629166667,0.8692498667571922
ABO,0.0679260620394737,0.7252517469391777,0.4715889577777589,-0.0105311737105263,-0.07845723574999999,0.8692498667571922
SH3BP1,0.06761378091415829,0.7238254813452815,0.4719881127354897,0.04030225043589743,-0.027311530478260862,0.8692498667571922
HTR1E,0.06470160541248607,0.7262498728397604,0.47135737372693165,-0.01851568571794872,-0.08321729113043479,0.8692498667571922
TCF7L1,0.07249845990078038,0.7257256047378071,0.47198498352213114,-0.0028699857948718023,-0.07536844569565218,0.8692498667571922
IFNG,0.05383872145150502,0.7251549374711852,0.47134918671776105,0.00839016853846154,-0.04544855291304348,0.8692498667571922
GCAT,0.08818750583946487,0.7218970184395119,0.47398431202836366,0.09528845923076923,0.007100953391304355,0.8694991438003805
OR1I1,0.07033781357079155,0.723999664825211,0.47274734856753053,-0.016134862820512814,-0.08647267639130436,0.8694991438003805
HMGN3,0.05824708615131579,0.7220543599648783,0.47384755689098657,0.003658133026315792,-0.054588953125,0.8694991438003805
BOC,0.07305437396491228,0.7234100129507912,0.4727783229235245,-0.02991918386842105,-0.10297355783333333,0.8694991438003805
SLC6A20,0.06539855965064102,0.7219216811277391,0.473973294030668,-0.014905387696581198,-0.08030394734722222,0.8694991438003805
PUSL1,-0.058354748122807026,-0.7231039204719878,0.4735808090121846,-0.026215327789473695,0.03213942033333333,0.8694991438003805
NRXN2,0.06852421384615384,0.722906014156432,0.47310177275863696,0.0011776598461538364,-0.067346554,0.8694991438003805
PNMA6A,0.06451727859429823,0.723428334708381,0.4728832175920714,-0.013570409447368426,-0.07808768804166666,0.8694991438003805
EPX,0.061717643012263096,0.7226849479591145,0.4735760772386197,0.0031618957948717883,-0.058555747217391305,0.8694991438003805
RASL11A,0.06658513355629878,0.7225820173019013,0.47357251574648396,-0.02039570548717948,-0.08698083904347825,0.8694991438003805
LY6D,0.0645810152236842,0.721690239168218,0.4735973335595892,0.01682404497368421,-0.047756970249999996,0.8694991438003805
CDC25C,0.0753764736517094,0.722611722523018,0.473456807840391,-0.01687521026495727,-0.09225168391666666,0.8694991438003805
SLC5A12,0.0705310105,0.7243003548335699,0.4724571763143627,-0.0009043824999999996,-0.071435393,0.8694991438003805
TTC6,0.07735100856798247,0.7236040392308062,0.47284391899311706,-0.005980200973684205,-0.08333120954166667,0.8694991438003805
PALM,0.06201328146207265,0.7228786326835243,0.4733909865307647,0.011629662649572655,-0.050383618812499996,0.8694991438003805
TSNAXIP1,0.05834198698104793,0.7222325382100796,0.47404008901724315,-0.057321768410256414,-0.11566375539130434,0.8694991438003805
CSF3,0.06526471020619656,0.7238708599449728,0.47286661940614816,-0.0393010461965812,-0.10456575640277777,0.8694991438003805
TMEM92,0.07580225224561406,0.7221699108659033,0.4738443549721526,0.04700162757894737,-0.02880062466666668,0.8694991438003805
UBE2I,-0.053180461517628216,-0.7245796793173768,0.47234918813394755,-0.0468205483440171,0.006359913173611116,0.8694991438003805
HIF1AN,0.04032829852842809,0.7215593817541208,0.4733772100848501,0.047614660615384614,0.007286362086956525,0.8694991438003805
MMEL1,0.06377426765328872,0.723017465756536,0.4731703450818562,0.016382791435897444,-0.04739147621739129,0.8694991438003805
SFXN3,0.06098526154166667,0.7229597440642087,0.4732426036005404,0.004314912499999994,-0.05667034904166667,0.8694991438003805
KIF2C,0.07160328710087718,0.7236903983650133,0.4731199974680306,0.003325513184210524,-0.06827777391666666,0.8694991438003805
ACE,0.0675407473931624,0.722259413686798,0.4737980273980571,-0.015304960384615377,-0.08284570777777778,0.8694991438003805
FNDC1,0.06935599320175438,0.7233571566959627,0.4725847890899392,0.010854231868421058,-0.058501761333333326,0.8694991438003805
OR12D3,0.07036495447268674,0.723690206338678,0.473180070078985,0.012706780820512825,-0.05765817365217392,0.8694991438003805
KIAA1524,0.06798681849561401,0.72161180464202,0.4738736607048688,0.0027975175789473655,-0.06518930091666665,0.8694991438003805
TMEM185A,0.053648415686403515,0.720560007200831,0.4740205609430356,0.007858101394736845,-0.04579031429166667,0.8694991438003805
CPE,0.07427342301114827,0.7229957926528164,0.47358673129155293,-0.005130598641025646,-0.07940402165217392,0.8694991438003805
GAD1,0.07034069104700853,0.7209560031009267,0.47425167557473646,0.014285073102564088,-0.05605561794444444,0.8696469753185128
ZCCHC5,0.06994314207236843,0.7210382313164361,0.47420703958680555,0.006873319947368416,-0.06306982212500001,0.8696469753185128
WFDC3,0.06445307128365384,0.720976363730397,0.4744892247153326,-0.035415621042735046,-0.09986869232638888,0.8697222426518755
APOL4,0.06287363977884614,0.7207450978057536,0.474445424102251,-0.00814437101282053,-0.07101801079166667,0.8697222426518755
TJP1,0.0688160617852564,0.7206766672114491,0.47444549588307294,0.014271575076923072,-0.05454448670833333,0.8697222426518755
FGF7,0.06921297379605265,0.7177246416538897,0.476290903773663,0.025693793921052647,-0.043519179875,0.8698626887406316
HOXB5,0.062224933675438604,0.7180914578155935,0.4759318895464022,-0.01284252915789473,-0.07506746283333333,0.8698626887406316
TMEM67,0.05885902199122806,0.7186753661696881,0.4758181405421319,0.04782371815789473,-0.011035303833333331,0.8698626887406316
CYP2J2,-0.060346414614035074,-0.7167436325028693,0.47679324059755357,-0.03724335544736841,0.023103059166666662,0.8698626887406316
OLFML2A,0.0761766503478261,0.7196090862688508,0.4758393427942764,-0.008609846000000006,-0.0847864963478261,0.8698626887406316
ZNF382,0.07094949111622807,0.7177348717859576,0.47659539269375695,0.022962784157894746,-0.047986706958333326,0.8698626887406316
NKX2-5,0.0718567107127193,0.7176201651003814,0.4761303860315138,0.050212694921052646,-0.021644015791666655,0.8698626887406316
MMP3,0.053146905345596435,0.7180500809657572,0.4764619616227841,0.009395686128205124,-0.043751219217391314,0.8698626887406316
DCTN3,-0.04589279312820513,-0.7173066758756615,0.47667517976975216,-0.030392445461538468,0.015500347666666664,0.8698626887406316
IQSEC2,0.06428705446488296,0.721062553737338,0.4747062140124674,-0.00252892523076924,-0.0668159796956522,0.8698626887406316
CDH19,0.07427753535087717,0.7180823764726498,0.47605984010057434,-0.08937266031578947,-0.16365019566666664,0.8698626887406316
SYCP2,0.05761949651973685,0.7195665249044007,0.4754705183922434,-0.0006394761052631602,-0.05825897262500001,0.8698626887406316
AQP5,0.07144714584615386,0.7172966054797159,0.4767475971605255,0.01533749184615385,-0.056109654,0.8698626887406316
HMGA2,0.06742217647275639,0.7175543347833246,0.4766246760145254,-0.03985169008974359,-0.10727386656249999,0.8698626887406316
RASEF,0.07009657310526317,0.719679147315229,0.4753067343894243,-0.02316784839473685,-0.09326442150000001,0.8698626887406316
ZNF560,0.06838066619298247,0.7172802188221918,0.47649297139433555,-0.020646799473684214,-0.08902746566666668,0.8698626887406316
APOLD1,0.05710723541885965,0.7191848849953938,0.4754216369426839,0.018256488210526323,-0.03885074720833332,0.8698626887406316
RAPGEF3,0.06758454905482456,0.7185466980862012,0.47568772520062097,0.005390418763157891,-0.06219413029166667,0.8698626887406316
TCF19,0.06498933074198716,0.71946815481542,0.47524716084087515,-0.010438350487179488,-0.07542768122916665,0.8698626887406316
NR5A2,0.0673622661923077,0.7184613722217859,0.47588502024984136,-0.004548296418803417,-0.07191056261111112,0.8698626887406316
DSCAM,0.0740073967767094,0.7179549548928351,0.476280834589381,0.02512114379059829,-0.04888625298611111,0.8698626887406316
KLHL25,0.06049175325975476,0.7199262306027525,0.4751714648622444,-0.049132529435897444,-0.1096242826956522,0.8698626887406316
SPRY3,0.06407345576096489,0.7199376439395238,0.47503692546941945,-0.010490067947368434,-0.07456352370833333,0.8698626887406316
SLC4A9,0.06525268721929825,0.7181446952795322,0.47620386847583995,-0.04442277844736843,-0.10967546566666668,0.8698626887406316
CACNA1F,0.0639476857214912,0.7172919267749526,0.4764162829996931,-0.026604426736842112,-0.09055211245833332,0.8698626887406316
SSTR4,0.07655441315830545,0.7190268399977512,0.4759514290808693,0.0007974668974358928,-0.07575694626086957,0.8698626887406316
JPH3,0.06129430840468229,0.7197595356645874,0.4753538289480056,-0.026853290769230747,-0.08814759917391304,0.8698626887406316
MRPL16,-0.03707291928947369,-0.718230722072001,0.47560252011322157,-0.015997710289473686,0.021075209,0.8698626887406316
PSMD5,-0.032063337710526316,-0.7176585226805624,0.4761880858135866,-0.019842399710526315,0.012220938,0.8698626887406316
RASSF4,0.04206876732532051,0.7181334881085323,0.4758838169819388,0.020757742846153848,-0.02131102447916666,0.8698626887406316
PCNXL2,-0.05325347623504274,-0.7180241662377955,0.4763662164616401,-0.04080022051282053,0.012453255722222218,0.8698626887406316
RABGGTB,-0.06895970736120399,-0.7167087114187518,0.4764362837832943,-0.07971037423076922,-0.010750666869565226,0.8698626887406316
TES,0.043907911201226314,0.7181073209655113,0.47639221198108306,0.01448798117948719,-0.029419930021739125,0.8698626887406316
SLC34A2,0.066701686,0.7182113558273013,0.4764449411683681,0.063875907,-0.002825779000000004,0.8698626887406316
PEG3,0.06889282962280704,0.7167575035834943,0.4769941022573093,-0.018877531210526297,-0.08777036083333334,0.8699222955847441
GPR126,0.07156518627536232,0.7173087710130875,0.4769886850174727,0.03062436566666667,-0.040940820608695645,0.8699222955847441
ABCB8,0.05173907456578948,0.7162123947332213,0.47702246077364974,0.013952391815789483,-0.03778668275,0.8699222955847441
ZNF592,0.05814680037719297,0.7166397859504156,0.47714135513418554,-0.006331895289473687,-0.06447869566666665,0.8700196255797467
FCN2,0.06436916369871794,0.7159832295664437,0.47739130973398014,-0.014669725051282053,-0.07903888875,0.8700483917371841
TRIM11,0.032809629055741356,0.716549266954868,0.4774192334837417,0.02207619079487179,-0.010733438260869567,0.8700483917371841
MDGA1,0.04980176853947369,0.7161027907740942,0.4774188769955796,0.010222058289473679,-0.03957971025000001,0.8700483917371841
H2AFV,0.04564576077631581,0.7158551727276664,0.47741562654486924,-0.015925620973684197,-0.06157138175000001,0.8700483917371841
SCP2,0.04655650498557691,0.7157948215335672,0.47789892304860715,0.004310003089743591,-0.04224650189583332,0.8700866447606479
BACE1,0.05804085241346153,0.7153224572006773,0.47785279012525417,0.029271102038461533,-0.028769750374999997,0.8700866447606479
GANC,0.06403374535745614,0.7154290953160182,0.47760016846863773,0.008290429315789471,-0.055743316041666664,0.8700866447606479
PLA2G5,0.06981049401114826,0.7159762309028604,0.47785309491389893,0.019610798358974352,-0.050199695652173915,0.8700866447606479
TAF5L,0.05189035059134617,0.7151291019012894,0.477863105611971,0.011231140987179497,-0.04065920960416667,0.8700866447606479
FXR1,-0.03342508694337607,-0.7159526939602622,0.4776205934750769,-0.035819140568376075,-0.002394053625000001,0.8700866447606479
SLC2A13,0.0758481419130435,0.7158871859053124,0.47784426002301406,-0.012409688000000004,-0.0882578299130435,0.8700866447606479
CHCHD2,0.06199846852850875,0.7151171852471921,0.47817046443257394,0.021122557236842098,-0.04087591129166666,0.8702349729883087
BRIP1,0.0700357191008772,0.7146329272855813,0.47817701181824823,-0.02488807481578946,-0.09492379391666667,0.8702349729883087
SLC26A4,0.06235838334210527,0.7146940738411975,0.47809055283830904,0.012567206842105272,-0.0497911765,0.8702349729883087
DEFA1,0.23492656786184213,0.7134209071176136,0.4784943927864166,0.015332049736842128,-0.219594518125,0.8706932365928518
MAST2,0.060239966296052626,0.7134807619343256,0.478574740107094,-0.050487104578947374,-0.110727070875,0.8707201149824602
SLC5A3,0.06420580452192981,0.7129931945609738,0.47878034522070445,-0.03684105439473685,-0.10104685891666666,0.87074217744754
TYRO3P,0.06612299849721293,0.7134526704959249,0.47874247217875976,-0.03173731558974359,-0.09786031408695652,0.87074217744754
REEP3,0.05325533733991228,0.7138734670300017,0.4787835997548192,0.004207988131578944,-0.049047349208333334,0.87074217744754
SULT1C2,0.07045245394078947,0.7136222439600614,0.4790764070582715,-0.009934124184210533,-0.08038657812500001,0.8709168309035773
R3HDML,0.06596160250438596,0.712961428059051,0.47902564364045397,0.015233479421052631,-0.05072812308333333,0.8709168309035773
TRIM16,0.07296241857971014,0.7141416905528496,0.47904009042048046,0.00784607566666667,-0.06511634291304347,0.8709168309035773
MECP2,-0.04014967045707916,-0.71306549818057,0.47945265154949523,-0.03514623771794872,0.005003432739130438,0.8713459355283854
ITGB1,0.031051644294551282,0.7129325071785743,0.4795093199959265,0.01405605642649573,-0.016995587868055554,0.8713459355283854
CCL26,0.06752952131438128,0.7129553590261187,0.4794927139759336,-0.025174877076923067,-0.09270439839130434,0.8713459355283854
DYNC1H1,-0.03966417515942028,-0.7116300992690703,0.47959140963499636,-0.06567730133333333,-0.026013126173913048,0.871375853466541
C9,0.07282671060526316,0.7124747079159056,0.47968992929181453,-0.021936666394736837,-0.094763377,0.8714356110462051
AGRN,0.06806695285087719,0.7114936810091947,0.4800546623276467,-0.038064243315789476,-0.10613119616666666,0.8719789064824205
EGFL8,0.05917416606798245,0.7099768989078454,0.48074522529506103,-0.015778753973684213,-0.07495292004166666,0.8725130808857622
SPC25,0.07078055989912278,0.7104087123174339,0.48058194539354826,0.05187337131578945,-0.018907188583333335,0.8725130808857622
BMPER,0.06331394504905241,0.7114051955971312,0.4805203001165794,-0.04282687482051281,-0.10614081986956522,0.8725130808857622
LAPTM4B,-0.05970309333114036,-0.7098703101635724,0.4805542809416634,-0.0751872687894737,-0.015484175458333338,0.8725130808857622
LAMA4,0.060865197570175444,0.7102409971243838,0.48100585570746945,-0.022033139763157888,-0.08289833733333334,0.8725130808857622
PDCD6IP,0.0612113091008772,0.7104079410520507,0.4806595832259365,0.03027602068421053,-0.030935288416666668,0.8725130808857622
ETV2,0.05369286097807018,0.7106917404731266,0.4807554278275309,-0.0003593341052631614,-0.054052195083333344,0.8725130808857622
STX19,0.06614508868201754,0.7101300712038751,0.4809771954012726,0.03770932297368421,-0.028435765708333328,0.8725130808857622
ROBO1,0.0673866971837607,0.7105347986287947,0.4808227404566858,-0.01767764081623931,-0.085064338,0.8725130808857622
MYO10,0.06555996542763158,0.7103127669791182,0.4809608668171539,-0.01135819894736843,-0.07691816437500001,0.8725130808857622
SELENBP1,0.20655760974999998,0.7080893185130359,0.48171218853080366,0.280141959,0.07358434925000001,0.873350464900694
IL22RA2,0.06233903064102563,0.7091130813941909,0.4815694706711122,-0.010436345025641022,-0.07277537566666666,0.873350464900694
CLDN3,0.06278613345614036,0.7083524579904149,0.4817305923281129,0.008499257789473694,-0.05428687566666666,0.873350464900694
DIO2,0.06104955655929488,0.7093292295922977,0.48170792689537334,0.004980350205128197,-0.05606920635416668,0.873350464900694
NCK2,0.05638629754166667,0.7086912356837753,0.48202333322498014,-0.009742034999999996,-0.06612833254166667,0.8734968123539684
CDO1,0.06833289853947368,0.7089735229847217,0.48214024233636343,-0.014303396210526316,-0.08263629474999999,0.8734968123539684
PRSS22,0.06538624207894736,0.7088465548691837,0.48191137699242426,-0.040164105921052635,-0.105550348,0.8734968123539684
FAM98A,0.09581900718729094,0.7094957607871816,0.4820075335361138,0.05055628023076923,-0.04526272695652171,0.8734968123539684
CSE1L,-0.0447794098349359,-0.7084352069612145,0.4820820942834535,-0.013659746064102566,0.031119663770833333,0.8734968123539684
GLYAT,0.06410782749946584,0.7080576359576548,0.4823740682457993,0.012335132700854729,-0.05177269479861111,0.8737633333667804
CDAN1,0.045009532528846145,0.7075590211354801,0.48241896346677715,-0.03345689367948718,-0.07846642620833333,0.8737633333667804
SLC35F5,0.0317481082664437,0.7078417671324784,0.4825596347897644,0.006794453179487179,-0.02495365508695652,0.8737797396343231
SEC61A2,0.0547589088573021,0.7069311331650961,0.4825093830184255,-0.024757336794871795,-0.0795162456521739,0.8737797396343231
GTF2H1,0.12902009378947368,0.7073383017806257,0.4826986303700401,0.06939534328947368,-0.05962475050000001,0.8738768363390533
SAFB,-0.0698767672258772,-0.7062856441427653,0.4827448858673713,-0.04668873218421053,0.023188035041666666,0.8738768363390533
LRRC45,-0.04936626035416665,-0.7072768558848503,0.48302896836285414,-0.023337815666666664,0.02602844468749999,0.8739972806161229
PPP1R13L,0.05410661350438596,0.7062932030858174,0.4832261473998237,0.00863123042105263,-0.04547538308333333,0.8739972806161229
OR10A4,0.06978183679375698,0.7073039888542715,0.48306548750378075,0.05918033435897437,-0.010601502434782606,0.8739972806161229
ST6GAL2,0.06606349364035088,0.7071684251278187,0.48312300871974356,0.01343412047368421,-0.05262937316666667,0.8739972806161229
NOC2L,0.06272905892084729,0.7076586778928828,0.4829138018414262,0.004379285051282063,-0.058349773869565226,0.8739972806161229
LRP2BP,0.06410719954385964,0.7068134995493764,0.48327341683514624,-0.028826750789473693,-0.09293395033333333,0.8739972806161229
MMP19,0.06637351832211538,0.7068096007564741,0.4833380050884313,-0.025198209448717954,-0.09157172777083333,0.8739972806161229
COL10A1,0.07438388410925305,0.7073762498250489,0.483198176677303,0.021461866717948714,-0.05292201739130434,0.8739972806161229
IFNA5,0.06548033840570176,0.7059584096688247,0.4836625596628896,0.04643728994736842,-0.01904304845833334,0.8740378249301782
MARK4,0.05595934644956141,0.7053568447282902,0.4836895569804902,-0.0001852498421052523,-0.05614459629166666,0.8740378249301782
GPM6B,-0.06352097624679487,-0.7058460523086107,0.48363210670405443,-0.09832797492735042,-0.034806998680555555,0.8740378249301782
NFATC3,-0.03240710294391025,-0.7062088852910012,0.4836131434840003,-0.009926423106410254,0.022480679837499993,0.8740378249301782
METRNL,0.0576438229369658,0.7067436246761641,0.4836152576354056,0.006400562589743583,-0.051243260347222215,0.8740378249301782
GRM5,0.05909441141666667,0.7053414633227284,0.48381576725243547,-0.013473747999999995,-0.07256815941666667,0.8741469257828056
SLC39A12,0.07281481856140352,0.7057798582831383,0.48393087831247006,-0.06803052110526316,-0.14084533966666668,0.8742359458820377
MYOG,0.07009057403901894,0.7057012918074683,0.4840204939343782,-0.014443800743589747,-0.0845343747826087,0.8742788897375423
AVP,0.062374343728070165,0.705144665939694,0.4841688023770089,0.052981865394736836,-0.009392478333333329,0.8744278234442225
GRHL1,0.05952051588354703,0.7048966312507606,0.4842831806844877,-0.012541621880341877,-0.07206213776388891,0.8745154458219268
ATG10,0.048857882635964925,0.7039257774931432,0.4843725462642715,-0.015937253947368422,-0.06479513658333334,0.8745578826892844
NAV1,-0.056324172989035096,-0.7032103236588628,0.485563513836444,-0.02430386394736843,0.03202030904166667,0.8746102644197333
TUSC1,0.07170016786842105,0.7026248529777089,0.4855069991454738,-0.020163900631578958,-0.0918640685,0.8746102644197333
SLC27A1,0.06093577973903509,0.7028845672778485,0.4849965761782402,0.09566071044736842,0.034724930708333324,0.8746102644197333
CHRDL1,0.07824698750947601,0.7033700135462178,0.48559225833543285,-0.02543291579487179,-0.1036799033043478,0.8746102644197333
HAGH,0.13113713847435904,0.7035299527881151,0.4847145095278087,0.03784706830769234,-0.09329007016666668,0.8746102644197333
TMEM40,0.09168036970791527,0.7029387385689363,0.48545525281145296,0.07164253479487179,-0.020037834913043475,0.8746102644197333
SPARCL1,0.066869891622807,0.7039457003348882,0.4849218279505061,-0.0018382712105263221,-0.06870816283333332,0.8746102644197333
PRKD3,0.04879109645175439,0.7033662148311192,0.4853255417684368,0.022815691868421056,-0.025975404583333334,0.8746102644197333
DNAJC16,0.05151871387500002,0.7030360831542299,0.48551327169482883,0.06641163200000001,0.014892918124999996,0.8746102644197333
SLC35C2,-0.031188049583333342,-0.7027571850308508,0.48565307121303614,-0.03098500255555556,0.00020304702777778084,0.8746102644197333
DHRS2,0.06544273193910256,0.7033014114049102,0.4854569562608584,-0.013898659769230775,-0.07934139170833333,0.8746102644197333
STAC,0.06481925728728072,0.7033112215043269,0.48508018594611524,0.002638162078947386,-0.062181095208333335,0.8746102644197333
CDH3,0.07003859936622808,0.7035411715253287,0.4852274610814987,-0.04223060584210525,-0.11226920520833333,0.8746102644197333
SIN3B,0.03631318947368422,0.7025368949629505,0.48506162928090013,0.004026147473684212,-0.03228704200000001,0.8746102644197333
EFNA3,0.06853980396432552,0.7040947856444586,0.4851353241628782,-0.03126337494871796,-0.09980317891304348,0.8746102644197333
DUSP11,0.12182469523684214,0.7030072244092693,0.4854163149842502,0.16677721073684212,0.04495251549999999,0.8746102644197333
EYA4,0.06553684020405982,0.704058146289214,0.48479092895421616,-0.008144484282051275,-0.0736813244861111,0.8746102644197333
MAPK11,0.06280672380128206,0.7050954112898592,0.4845041300298205,-0.023478459948717945,-0.08628518375000001,0.8746102644197333
PIGS,0.04030771874247492,0.7030547630845558,0.4854832546214862,0.025271342307692308,-0.015036376434782617,0.8746102644197333
ITGB4,0.06422822842280983,0.702252625730665,0.4857735185393741,-0.015384723282051293,-0.07961295170486112,0.8747085407059682
GALR1,0.0698192436096491,0.7017085449260676,0.4863274494845383,0.04367744402631578,-0.02614179958333332,0.8747569593952451
NOTCH4,-0.05148190400334449,-0.702151800106752,0.48604028537047717,-0.00046099230769231306,0.05102091169565218,0.8747569593952451
PRG2,0.0612487646923077,0.7019888896407104,0.48626331647518206,-0.0123216438076923,-0.0735704085,0.8747569593952451
BAI2,0.06830705348940913,0.7021928329698729,0.4860537030508464,-0.03315881564102562,-0.10146586913043476,0.8747569593952451
WISP2,0.06446174630701754,0.7018969252964465,0.48591805595898796,-0.003925147026315801,-0.06838689333333334,0.8747569593952451
ALX4,0.06678459564437009,0.7020704715169586,0.4861545285420239,-0.037009130051282056,-0.10379372569565215,0.8747569593952451
TTTY5,0.0675010300986842,0.7017221282268364,0.4861445535675055,-0.03145770002631579,-0.09895873012499999,0.8747569593952451
PLEKHH1,0.06678899191666665,0.7014412062195379,0.4862067134856778,-0.045593639500000005,-0.11238263141666666,0.8747569593952451
SDS,0.06763378298245615,0.7010472131436075,0.48643704829118617,-0.016458876184210536,-0.08409265916666668,0.8748355854273833
KCNQ1,0.047089106745726514,0.701066639473314,0.4865361241846534,-0.023476374726495716,-0.07056548147222223,0.874895267730746
MATN4,0.06822345160416665,0.7004728489033977,0.48687159802820124,-0.027968292166666683,-0.09619174377083334,0.8752131060987113
LUC7L2,0.0509790963768116,0.7012305477529804,0.48680807135294735,-0.05045333166666667,-0.10143242804347827,0.8752131060987113
EZH1,0.054056813657894755,0.699867136802308,0.4869106201800859,-0.010948169842105263,-0.06500498350000002,0.8752131060987113
NT5DC1,0.09019415783166108,0.7004388845465441,0.4873358536068715,0.06490764817948717,-0.02528650965217391,0.8757955201797617
CD151,0.07187624383119659,0.699050793755065,0.4873665535930305,0.018335485247863242,-0.05354075858333335,0.8757955201797617
ABCA2,0.05247153286538461,0.6994268315347569,0.48766227857221756,0.01225505778205129,-0.04021647508333332,0.8760898031229746
MAD2L1BP,-0.03403011022542735,-0.700124223932543,0.48762722165205574,-0.0014627930726495732,0.03256731715277778,0.8760898031229746
GYG2,0.0693461729738248,0.6991118733997466,0.487863272465221,1.3981008547015464e-05,-0.06933219196527778,0.8761327257628777
