gene,GSE16561_log2FC,GSE16561_pvalue,GSE16561_padj,GSE22255_log2FC,GSE22255_pvalue,GSE22255_padj,GSE37587_log2FC,GSE37587_pvalue,GSE37587_padj,meta_padj,TRI
KRTAP10-12,0.0664499236008918,0.5137052775210408,0.8858905301603829,0.1112675000000003,0.1121220007263785,0.513332014519966,-6.200000000000017,0.0092158458844404,0.1175485126355426,0.11037935318336706,0.003409869206443378
HRC,0.0457213458267543,0.6363783402449832,0.9064642304759116,0.0898940000000005,0.1536702564067031,0.551021783572294,-0.8735294117646788,0.7821873400218615,0.9309770518387388,0.9404625022983429,0.00048042274872563996
CHN1,-0.1318331737740384,0.1111284100748939,0.3541067984099932,0.1696125000000004,0.4395544488085036,0.7445190310045244,-0.2676470588235133,0.9678272369624904,0.989958084267556,0.6158081918416927,0.00014720023614152176
EFCAB2,0.098289553622807,0.2612955020279978,0.652901086152471,-0.0049363750000006,0.9599531213822916,0.9867815704663676,-5.817647058823553,0.2196293445739424,0.5710276947822219,0.4666983503162699,0.0031995831548126234
UBE2U,0.0449040423179824,0.671010345784717,0.9090156740944844,0.0799070000000004,0.0232113072957488,0.3910207198718995,4.855882352941194,0.5008431981452588,0.7987206101826554,0.8853686427747912,0.0026706328557106365
ZFP90,-0.3925562565548245,6.275410568008325e-06,0.0001386437629318,-0.0967478333333318,0.184042380329626,0.574991700239241,15.711764705882388,0.7839497519929373,0.931729753576998,0.0008683680324049063,0.00864113913701163
BGLAP,0.0604128685707915,0.4686124964737881,0.8670088238590739,-0.0538284999999998,0.5116970308132149,0.7877131933747915,1.0647058823529392,0.8582849023051287,0.957917290341742,0.9159708295797269,0.0005855657745410328
CCDC50,-0.0844823078541666,0.0516249248755271,0.194958973975327,-0.243048400000001,0.0019346741452122,0.2648309618569861,12.897058823529392,0.6280219455630727,0.8639557524515725,0.34679474886457706,0.007093110280006712
PTGFR,0.0517500566266025,0.5656640221497834,0.9003416578329011,0.0231767499999997,0.6019003385998765,0.8368620624009591,-2.311764705882325,0.469520684331116,0.7788975070650374,0.837823762787785,0.0012714218198597985
PHACTR2,-0.0880416449320175,0.2691491003064437,0.6631586108496864,0.097918599999998,0.4143916185337133,0.7272568303902047,44.82941176470592,0.2291196527401222,0.5811308599823578,0.4830995003780492,0.024655230761200124
DPH1,0.0126853563925438,0.8597632446528656,0.9483957764255174,-0.0381119999999981,0.3565535584178101,0.6913353373688307,2.7117647058823597,0.496537286523842,0.795682125327489,0.9221642728025765,0.0014914133815658414
BCL7A,0.0215066354123931,0.7972787390936927,0.9287103705877352,0.0301077500000017,0.7204197750636299,0.896675456814293,-0.8127450980392155,0.751367867170081,0.9177318131068288,0.9617067260410304,0.000446992658466406
PCDHGA1,0.038590049576923,0.6667057602712263,0.9085161278239584,0.0288000999999997,0.6876767984183363,0.883096569251278,-2.8186274509803866,0.0966572797793399,0.3910467278824117,0.4926716270939656,0.0015501856370216105
DLK1,0.0397252786426282,0.7076271960554389,0.9133888272128848,0.0633304999999992,0.2199476519115403,0.6005777442217263,0.1176470588235361,0.9804405460034477,0.9934468606293336,0.9766288694656837,6.470340050177537e-05
CASZ1,0.0673791427959401,0.3131304805577484,0.723337947259183,0.0458600999999996,0.3579322808233719,0.6927602786399217,2.6794117647059466,0.8232009717316069,0.9481914613985366,0.8308990955306758,0.0014736199464278857
TMC2,0.0108304475855263,0.9103727754818188,0.9653725802197528,0.0825899999999997,0.1831238887999382,0.5740028391808554,3.297058823529426,0.3454108285447134,0.68894852461711,0.8717855889030924,0.0018133127990621596
HOXA11,0.0237231358771929,0.8087402377799606,0.932564739452572,-0.0068572500000003,0.8774851545592586,0.9623563130616862,-1.5323529411764696,0.5985409417626755,0.8515404076636457,0.9387784305021689,0.0008427617915355758
ATP6V0E1,0.2304759823684211,0.0010187050891704,0.0081829196454958,-0.0490241428571422,0.5478088202814926,0.8078415721565592,744.9323529411813,0.2888963814992603,0.6403950172866743,0.01674379364746636,0.40969707922218346
PGLYRP1,0.7861206149561404,0.0001263891681072,0.0014943859075048,0.2537380000000002,0.2231392712737657,0.6017147124234488,45.98529411764776,0.938240098423082,0.9806334749796562,0.008762321060056054,0.0252909416711304
KCTD1,0.1311170731125975,0.0771730112122339,0.2672674081575488,0.043393,0.2071348718047017,0.5935509303961107,13.688235294117646,0.0154950731391595,0.1599844032950145,0.04373447668603494,0.007528240648381137
OSBPL6,0.0514279182003205,0.5583477145658065,0.898335946588769,0.0695091666666654,0.0763395205615439,0.4743266981825835,-4.858823529411779,0.7024525468106243,0.8960673375493774,0.9133407061081106,0.0026722504407231795
SMEK3P,0.083476758495614,0.4111150023117657,0.8286763052845106,0.0243354999999998,0.4665662759404404,0.7590948243310325,2.2264705882353155,0.406086937314432,0.7330924967355765,0.7261787041023252,0.0012245118544960412
MMP11,-0.1107205855109648,0.1750652531750288,0.4951046712796662,0.0220527500000002,0.5130359721220059,0.7878353879180597,8.544117647058812,0.1119300189220784,0.4201885188711782,0.26302761715926987,0.004699084461441163
GMPR,0.2347877089342105,0.372919591369558,0.7954419813983921,0.348914999999999,0.2158499213428109,0.5984701335276937,258.5470588235296,0.5407147874095278,0.823510757612251,0.7736778474677608,0.14219542811271868
DDX25,0.0811251449517544,0.4371049271873309,0.8475674514572997,0.0550044999999999,0.4150186334670124,0.728243348113518,-4.435294117647032,0.2082694492879468,0.5575406749284996,0.5743698040111409,0.0024393181989167787
S100A10,-0.2369820370156075,0.0389366330693936,0.1571908221025869,0.1349382499999993,0.2357507095390244,0.6118519942297074,3666.7647058823495,0.0300174908639582,0.2259482922727226,0.04307455128099157,1.0
MRPS33,-0.3206843360400641,3.258071674439214e-07,1.3109295664607236e-05,-0.0769549999999998,0.2011193362738635,0.5867144895111461,-106.6911764705884,0.0110088299474448,0.1295879823068901,4.0742276722669826e-06,0.058677896330044305
MDH2,0.0129800697083333,0.8773897342968604,0.954546427475516,-0.1193480000000004,0.0089532315856909,0.327571919392952,-158.88823529411638,0.675576934181662,0.8842286298149035,0.9613128775562232,0.08738517754766707
HSPB3,0.0072491880847268,0.9430980622761748,0.9780112520230436,0.0745704999999992,0.261732106957455,0.6270802807977423,-2.373529411764707,0.6052818243451006,0.8532779189102534,0.9568144300428115,0.0013053911051232449
CPEB1,0.0094066619690171,0.9175981818711844,0.967890769941494,0.0712730000000014,0.0452493736045028,0.4327670459729463,2.6901960784313985,0.1859229713163346,0.5296146812229702,0.7310887685578,0.0014795510914738606
ABCC9,0.0376544708541666,0.6862795100336998,0.910110853282522,0.0301085999999997,0.465122297591594,0.758709320322013,1.0249999999999488,0.7745252231990958,0.9270188459085306,0.9479274435148467,0.0005637283768716578
STGC3,0.0513130326754385,0.6046391493400044,0.9038924964709308,-0.0508180000000004,0.3137390139438572,0.6612423217692914,4.749999999999972,0.1622648466092946,0.5010072881945551,0.5922813415676887,0.0026123997952590167
PREP,-0.0783907153656633,0.1187234417761661,0.370832712280389,-0.0821499999999986,0.1307478265922103,0.526010258312872,23.02647058823527,0.2424302344269383,0.5945984833667994,0.32537260229653836,0.012664073063209253
CACNA1E,0.3640573552430323,0.0017292326194119,0.0125881308774953,0.0905893333333329,0.0028517571312105,0.2824331390984557,-15.738235294117658,0.4103209904136726,0.7359505755386662,0.030676384019362152,0.008655697402124515
HSD11B1,0.0155192179198717,0.8735618422513962,0.953564135269158,0.1693720000000009,0.1516060925404259,0.548714565981593,-0.8068627450980159,0.8203741380232384,0.946634900901413,0.9790749578203787,0.0004437574884413048
RNF126P1,0.0151051908573717,0.8148164821209072,0.9342947538515894,0.0414989999999999,0.4569122403119583,0.7538370684470903,14.697058823529431,0.0069360678340578,0.0982893369270231,0.12296280880760574,0.00808307230768384
SFT2D1,0.1884847465685618,0.0787884521910517,0.2715869855121458,-0.0138156,0.8306873804930763,0.943873501976336,-774.1323529411757,0.0061210389013091,0.0923581301495264,0.02366601837639981,0.42575646322672006
SARM1,-0.2843191217179487,1.3567598757584848e-05,0.0002530204723359,-0.0256201666666662,0.5922851081597409,0.8316302772148922,23.12941176470588,0.2557565404293273,0.6098190806010176,0.0006730850007373977,0.012720688538648314
VGLL1,0.0644780209035087,0.5405802905544678,0.8953853932480265,0.0413461666666656,0.2757147527171888,0.635579945586603,4.800000000000011,0.4277677926959631,0.7494261447970706,0.8070286208540169,0.0026398987404722915
MCEMP1,0.9506349354736842,8.59435984529324e-06,0.0001797100945288,-0.0108589999999999,0.9421911138994664,0.9826895056012684,309.48235294117603,0.6983609453441474,0.8941968659259174,0.0010008582014440224,0.1702087653599604
DIRC2,0.5846554934122807,4.174426565630569e-09,4.993516751211054e-07,-0.0371680000000003,0.6413149026606029,0.8588380511878452,-78.93823529411748,0.3058835572268547,0.6560364840668997,1.785115289505652e-06,0.043414364151676176
ZDHHC12,0.0612844152229654,0.3472634595794993,0.765510665244103,-0.0298915000000032,0.5096900696396425,0.7863760424261814,47.22352941176473,0.1331447000989221,0.4580039709620436,0.4187387116414116,0.025971944961411173
HFE,0.0499248010438034,0.552026858733123,0.8969476035936864,-0.0892615333333326,0.1670606619379645,0.5608631952999971,2.6647058823529903,0.2871288492347125,0.6381136307600677,0.7119674882523485,0.001465532021365156
BCAT2,-0.3047507398684211,0.0001517594646607,0.0017252244621276,0.0198577499999998,0.5726159862506122,0.821256757986134,67.90882352941179,0.0044584732737498,0.0776704073624873,0.00019622627443961773,0.03734842035463518
LHX2,0.086341250270903,0.3670899931485716,0.7902433412818959,0.0466142500000001,0.1971178164898648,0.5843559650262167,-3.841176470588209,0.3369571431301155,0.6819260701846781,0.6512179168401079,0.002112566026382832
ZNF444,-0.0297781777741228,0.6498998754913516,0.9071843481444054,-0.0085844999999986,0.7964342765606256,0.9292666365704734,10.114705882353007,0.2933469764049215,0.6442929289185483,0.758791626248187,0.005562874858139858
BIN2,0.3855124370602006,0.0611473243844491,0.2237294497593596,0.0137950000000017,0.7872733517580651,0.9254905325049658,54.05882352941171,0.5235883936793556,0.8135844928083524,0.3448007310420401,0.02973121253056407
SPRED2,0.0312156210877193,0.7030834096225163,0.9115883848037404,0.0329026666666671,0.3685978040762704,0.6992902517094193,6.288235294117612,0.1232849227676976,0.441834139964552,0.5620492165195088,0.0034583967568196784
TMEM9,-0.1922709461359649,0.003738515654041,0.0238081586831451,-0.0595725000000006,0.3615035651009627,0.6952589703572167,11.98235294117643,0.4020374013970933,0.7293649326729676,0.05115655541342342,0.006590041341105426
VLDLR,0.070508869622807,0.3865012678308639,0.8088478503799956,0.0459800000000001,0.4400138350795538,0.7445730563596554,-5.719117647058823,0.1331171277422575,0.4580039709620436,0.4426204250084253,0.003145394056892377
MTMR3,0.4625986132318376,3.8784445791126746e-07,1.497034509344712e-05,-0.1298715000000001,0.1605145871701649,0.5562221454817867,66.73823529411766,0.488638630015661,0.7916620939189758,7.580819178801734e-05,0.036704621519642544
ODF4,0.0404396813508771,0.6410395290884616,0.9066589936846208,0.0640832499999994,0.1187008965932875,0.5194826977474198,1.5264705882353269,0.725004424737997,0.9065665724406876,0.9343799642651258,0.0008395266215105059
RACGAP1,0.0855881561293859,0.0798588952836324,0.274350947367677,-0.1751095000000004,0.2124586610281834,0.5976713040496285,-14.117647058823536,0.1485724849179148,0.4825623650447316,0.19550286734019726,0.007764408060212608
PRR5,-0.208636412767094,0.0397102783955218,0.159586282244473,-0.0851727499999981,0.4918486911317622,0.7749270988801861,243.00000000000037,0.0084783674300102,0.1115028805217459,0.0183558021861992,0.13364487373640965
MALL,0.0508209803223684,0.6194431288088663,0.9038924964709308,0.0653260000000006,0.3831637234375828,0.7101735811891575,8.53235294117647,0.1160307996920638,0.4295112791500483,0.5179254287287753,0.004692614121390992
CSNK2A2,-0.2840877947948718,7.962678335510761e-05,0.0010530721408258,-0.0074547500000008,0.906758406508917,0.9718122628487792,46.92352941176489,0.1371358394938539,0.4648638515032938,0.0015384391687228204,0.025806951290131743
AFM,0.0354885864403567,0.731359289763645,0.9180363631576552,0.0281945000000005,0.5965763712945089,0.8333867499261957,2.6794117647058613,0.4672658283609159,0.7768067696226669,0.8886180566266917,0.0014736199464278389
CASC1,-0.0025619552998885,0.9784990643932544,0.9915333434524436,-0.0966914999999994,0.0197911990933061,0.3860224288049543,-15.952941176470574,0.005329278380857,0.0852556124590593,0.11687459052613741,0.008773781108040234
GALR1,0.0698192436096491,0.4863274494845383,0.8747569593952451,-0.0025419999999996,0.9527837980125798,0.9849006603081628,-9.04411764705884,0.0135732250109897,0.1470026767503439,0.13572283212379724,0.004974073913573709
ERC1,0.0661622346908584,0.4456443907074694,0.8531237341138667,0.0299163333333334,0.6199179418630119,0.8469988233598282,0.8852941176470779,0.869372308665966,0.96099387821556,0.9112036528963179,0.00048689308877584254
NRBP1,0.1167710166688596,0.032357629838297,0.1351083676078329,-0.1153084999999993,0.0952331792024068,0.4937683081805493,19.847058823529323,0.1497880934916435,0.4844065729899308,0.11185959172347114,0.010915463664648838
APBA1,0.0367758798940914,0.7278931603118537,0.9172670330777054,-0.0575095000000001,0.1355285867312527,0.5308498070227258,2.226470588235287,0.490618178497107,0.792702381855024,0.8967110907808779,0.0012245118544960255
BLZF1,0.3565814119561403,0.0473389150824289,0.1825634953425766,-0.0615967499999987,0.359163400841917,0.693911799816116,94.99705882352964,0.4975458464998962,0.7964332428963979,0.2922166462667844,0.05224637832016823
DUSP13,0.0933463838111645,0.3027681359258617,0.7114060004996624,0.1060194999999994,0.0644877898635012,0.4616004710552933,-1.9713235294117624,0.5635913374487068,0.8350953273795635,0.7310887685578,0.0010841863546578107
RC3H1,0.1054391839063545,0.2027385749149617,0.5481496228305561,0.0440483333333325,0.5403933403215346,0.8024315335259826,-2.9852941176471006,0.5957981353480601,0.8498235730101561,0.6446295229391146,0.00164184878773248
TRPC6,0.0455270721864035,0.5897595415114643,0.9021455609198082,0.0216742500000002,0.6373740680970583,0.8563242817153436,-1.6558823529411768,0.7068216152398563,0.8990494690252717,0.9198372795963745,0.0009107003620624369
GOT1,-0.2020244969912281,0.0005516343778132,0.0049092501800294,-0.0703980000000017,0.2073846794286516,0.5935509303961107,26.938235294117703,0.1783456677141112,0.5202271036704676,0.007677697254028475,0.014815461129893206
PLN,0.0263139146031215,0.7632822008690503,0.923024243631166,0.0091594999999999,0.6569194464346978,0.8674864654162026,-0.4058823529411484,0.9385487651276644,0.9806334749796562,0.9790749578203787,0.00022322673173109692
ZNHIT1,-0.062367875116228,0.4361450612831912,0.8472571829250164,-0.1435365000000015,0.0060776305394952,0.3040266255628905,-292.52647058823595,0.0071376436277781,0.0999739655277152,0.0839865862578266,0.16088338776264316
CDK2AP2,-0.3047205970451754,5.022100655362356e-05,0.0007327851923285,-0.2043995000000009,0.0424343452625471,0.4295236538919846,93.09705882352938,1.0925869459333851e-05,0.0020432914743807,9.97810062975592e-07,0.05120141840206447
GJB5,0.093660323991228,0.305813440584598,0.7149498808953227,0.0032845000000012,0.948532499955565,0.984302745894071,2.85294117647058,0.4542566882985455,0.7681715399053628,0.678641455609798,0.001569057462167959
PTPRG,0.0980178308947368,0.2454738100244744,0.6269835539957227,0.0226977500000007,0.6143753756876453,0.8437113764549495,-3.823529411764781,0.5274934899281911,0.8158484052727457,0.6623518796016549,0.0021028605163076215
GDPD3,0.225394918661859,0.0128612344789396,0.0642964877301807,-0.0433465000000001,0.6526242572877137,0.8656888000265996,-57.65294117647056,0.0075897466783815,0.1036796876497429,0.007636760758824336,0.031707901415893205
EMP3,-0.3554728966488294,1.600978443890178e-05,0.000289615691798,-0.1388650000000009,0.0040935173976284,0.2926901384740684,895.1117647058836,0.1662584519814605,0.5069069403926136,0.0005538926929665621,0.4922925875477056
AMELX,0.0307895985482456,0.766023820296038,0.9230858973712276,-0.0010219999999994,0.981248074765433,0.993681579595208,2.0852941176470665,0.4713788407538836,0.7801281624741452,0.8982319756603567,0.0011468677738939077
PLK3,0.0770041720460526,0.2929440597295634,0.6990683539751462,0.2248886666666658,0.156825202068831,0.5541139689506902,12.77647058823527,0.0926176595375262,0.3822082970767939,0.3157756535328411,0.0070267892944923934
PLAU,0.1745949771622807,0.0327815902458923,0.1365779589849258,0.1512284999999993,0.3900579228507765,0.7139473246581091,-7.047058823529426,0.3415081042962774,0.6855190872321427,0.18872490837499556,0.0038757336900561326
SMYD4,-0.148238393361204,0.0102345298230042,0.0533545689006089,-0.0350029999999996,0.496699811640514,0.7781923420605009,1.444117647058761,0.9347597995665926,0.9801059375744358,0.17156123923837613,0.0007942342411592131
SPP1,0.1384633769487179,0.2344156587499335,0.6076811164027617,0.0391239999999997,0.1362032824748147,0.5311477532908001,-15.85294117647058,0.2519610210978875,0.6055273191199549,0.47373248941132906,0.008718783217613732
GPR108,0.0991941372263099,0.1452342300386186,0.4305470208646523,-0.0669910000000015,0.2236507068168958,0.6019206145916739,37.94705882352946,0.2421320553769425,0.5945984833667994,0.36238344929821303,0.02087008183184649
PCSK4,-0.0100985917083333,0.9202556296566294,0.9689207176824884,0.0221625000000011,0.5953571075355796,0.8329281314940793,2.7735294117646845,0.4441653293775677,0.762065802232245,0.9177618632174865,0.0015253826668292561
CHRNA1,0.0549388258482905,0.5723223650478433,0.9003416578329011,0.0173137499999995,0.6494074417109541,0.8638805310618186,1.823529411764696,0.334106205316147,0.6797496802650758,0.7593598372464914,0.001002902707777456
DUSP9,0.0580134089966555,0.522261475740765,0.8884299629760842,0.1592989999999989,0.0085108343444811,0.327571919392952,5.938235294117675,0.1970037272306793,0.5446211722192297,0.6046843153928806,0.003265904140326942
DDB1,-0.0085206747035256,0.8978985474594232,0.9608136924225116,-0.0993735000000004,0.0831649566006532,0.4792909944711311,359.70294117647063,0.0342541041831008,0.2415432795237458,0.3373109287507645,0.19782902944915445
LIMS3,0.05843695893534,0.5510385156003796,0.8965283219869707,0.2413125000000011,0.1546884970031676,0.5520685066685038,3.20588235294116,0.3943554739068549,0.724532471976517,0.7918497216884904,0.00176316766367327
PEBP1,-0.1640899531710526,0.2226140958694796,0.5860170430124801,0.0230294999999998,0.8540231803958691,0.9527990916163503,139.33823529411757,0.0539972334596259,0.2984909516556676,0.1971732091867443,0.07663308996928582
FMNL3,-0.1079816085219017,0.1416535771164405,0.4220873494496737,0.0634428750000006,0.4289574874449202,0.7386105188377269,2.2450980392156907,0.6033616220269458,0.8530619303136961,0.5593578194054044,0.001234756559575479
AHSG,0.0865023918399122,0.2405606561011314,0.6178267682225964,0.0395007500000001,0.1964392415632019,0.5839087193812837,1.1882352941176748,0.8461418682894857,0.9556900295200504,0.7759236196097631,0.0006535043450679094
KBTBD2,0.2031809418092105,0.0062344683131707,0.0354827562204377,0.0930191666666679,0.4034792942774657,0.7214335487871084,-134.82647058823477,0.138404380788319,0.4669038028727897,0.034945549562726635,0.07415171456004263
MAP3K2,0.7638139757714604,3.66196729586387e-06,9.037844192282614e-05,-0.0749417500000007,0.0822500022096061,0.4792082182269198,211.6617647058822,0.0955081300267452,0.3885487305945405,0.00011961225613742963,0.11640950542774993
USH1G,0.0965562507697368,0.2701779533702992,0.6651028329988234,0.0614539999999985,0.3029249081088007,0.6537998406141013,9.085294117647097,0.2359575766154352,0.5893847762398583,0.49037508298898463,0.00499672010374934
AGT,0.0228615205295429,0.8115573932167316,0.9327325428141402,0.0950360000000012,0.0970994631524951,0.4963600085443114,0.6323529411764639,0.8237979272661597,0.948400788227038,0.9734446864632719,0.0003477807776970192
PPM1L,0.055023115243421,0.5517470357897193,0.8969476035936864,-0.0778585833333327,0.2870703488340311,0.6438860138771564,3.3794117647059068,0.330311315608417,0.6776689815588011,0.7472840449353764,0.0018586051794134055
MBTPS2,0.0508616540211817,0.5871173313568867,0.9021455609198082,-0.011600500000001,0.684227379711824,0.8812979390439294,-0.9441176470588176,0.8200635000613348,0.9463586957947508,0.9379243710424162,0.0005192447890267146
LY75,0.2864934943322185,0.1681990374676703,0.4803929489128256,0.0856309999999993,0.4448970816026831,0.7478596593898502,-74.22941176470596,0.1839043898472637,0.527508014990179,0.3384335388260849,0.04082461054659289
PRPH,0.0532395077872806,0.5171123425266799,0.8866417845378355,0.181245999999998,0.0409181475996013,0.4278040660059109,0.0823529411764241,0.9863278702878155,0.9950461620390716,0.9431689779788097,4.529238035121462e-05
STK11,0.1994405277134894,0.0346554210521527,0.1431274279099483,-0.0164200000000009,0.7153967433416708,0.893690653691853,12.394117647058806,0.4645128925318454,0.7746548840791063,0.23465897060783616,0.0068165032428616395
FOXA3,0.0482697365685618,0.6229952149167957,0.9038924964709308,0.0552324999999993,0.1721821636315616,0.562759446903589,12.161764705882348,0.0615104825322999,0.3164417617450129,0.3800354849793116,0.0066887140268706465
RLTPR,-0.2070631314938684,0.0004576567633667,0.0042170482331602,0.1041102500000006,0.1682056587893531,0.5608631952999971,26.720588235294144,0.0080100402546617,0.1074316308094931,0.0007014021132478144,0.014695759838964912
TUFM,-0.0156631205482456,0.8417816005502534,0.9424928709897248,-0.0714282499999994,0.2740228106258224,0.6349524315292226,103.6411764705881,0.0766121562753959,0.3532139621613565,0.49271718426163247,0.05700046067203571
PMP2,-0.0353050724583333,0.7260330685751946,0.9172670330777054,-0.0024432500000002,0.951292250439054,0.9848065200863592,3.311764705882325,0.1921112235468742,0.5378142159509585,0.6795348428440044,0.001821400724124858
M6PR,-0.2588630120526315,0.001389233842331,0.0105709151624481,-0.2400562499999985,0.0142148216545397,0.3797224229494647,262.6117647058825,0.0193524864553512,0.1803244316871251,0.0029702698168767353,0.14443093060005485
PAK4,0.014611639551282,0.8579236479910475,0.94808759830673,-0.0066500000000004,0.8444033844961033,0.9493676353921108,3.587254901960818,0.2957243362250563,0.6471041094918091,0.8279833321482705,0.001972914520299874
PPP2CA,0.199505170745614,0.015693177558536,0.0751981276153886,0.0050849999999984,0.9619535896912016,0.987597487590398,-228.2970588235296,4.775844017190329e-05,0.0046130346388334,0.00021022109088085012,0.12555856625870063
MYO5B,0.0542840475285087,0.5688471771903719,0.9003416578329011,0.0377543333333334,0.135044999860413,0.5303492513615615,-2.202941176470574,0.452681903064052,0.7668761701852275,0.8305506191172201,0.0012115711743956674
TGFBRAP1,-0.1221402423464912,0.1464916746606585,0.4332240836017171,0.0393558333333317,0.4972229409097579,0.778545243244236,-0.8764705882352928,0.9633625913791974,0.9886642718714116,0.6822038321783637,0.0004820403337381984
RASSF5,0.0301407320737179,0.6261675074726958,0.9038924964709308,-0.0833494999999988,0.302572727474635,0.6537934378207003,189.51960784313724,0.102642416745729,0.4026220086603022,0.4920181652357404,0.10423178625831238
HIST1H2BE,0.3237124537324415,0.0060503260347602,0.0346575621611501,0.088252999999999,0.5313790169233923,0.7979149964768871,23.05000000000001,0.4574398255704338,0.7697458036805742,0.07783322171012437,0.012677013743309627
NDUFA11,-0.3574154085942983,0.0007755062861684,0.0064925425395615,-0.0747508333333346,0.0504253871886208,0.4387603480278557,27.279411764705856,0.8592361878032642,0.9581706644538288,0.029505496388943904,0.015003100991348299
KRT20,0.0879884480824972,0.3492940383062135,0.7684329679724377,0.0004050000000006,0.9915583133828448,0.99678788973307,3.273529411764713,0.2447785607637223,0.5966335304633689,0.5593813101400275,0.0018003721189618015
SEMA4D,0.3161899417123746,0.0001542021696855,0.0017470105879568,-0.0564630000000008,0.366377168083918,0.6976396262997899,-34.976470588236225,0.9269714206368024,0.9780933346484,0.009947262759774964,0.01923632096917724
CLEC14A,0.0953144550723684,0.2664745076016694,0.6597242956121981,0.0416280000000002,0.4014448703395081,0.7199331426753092,10.685294117647118,0.5804728734092479,0.8435238376031524,0.7054707874383532,0.005876686350573447
NUP153,0.121123945993421,0.0730682309709802,0.2565309283005487,-0.0042826666666648,0.946740242361222,0.9838629520288256,-18.020588235294213,0.4462246622809126,0.7634182251104831,0.34804875084535464,0.009910943371858933
RAB25,-0.0422108896052631,0.5746024056961784,0.9009142646953996,0.0320425000000019,0.608322851569159,0.8397245891605462,4.844117647058795,0.3977794719089996,0.7255104159351232,0.8041577459882101,0.002664162515660434
CKLF,0.232769401704594,0.0026958097613349,0.0180782636419216,-0.0409106666666634,0.4997707062144321,0.7802667086750739,-2045.2470588235287,4.54781691440565e-06,0.0011182576479533,9.25533105838221e-06,1.0
PRB1,0.0853806247355769,0.3880453429979924,0.8101361736363747,0.0350251666666672,0.5517024238571495,0.8106124581138908,-2.674999999999983,0.3459151304276362,0.6894730573477293,0.6703514034186513,0.0014711935689090247
AHDC1,-0.0063064482307692,0.9423509222927916,0.9776946043290896,0.0365410000000006,0.3825998600449724,0.7101735811891575,8.941176470588289,0.2053503218525116,0.5534080725710674,0.7631294538309444,0.004917458438134678
CFLAR,0.4948223546359649,9.11890037237394e-05,0.0011620034466831,-0.0565132142857169,0.3264382350188792,0.6706418373731797,759.7970588235312,0.3362276222810342,0.6817369722727711,0.003277726909573095,0.4178723538755806
CANX,0.4001113700691193,1.5897372212653898e-05,0.0002886711592464,-0.0828037999999988,0.1103876537361846,0.512312920765138,-171.81176470588252,0.0159998526679849,0.1616788765034275,9.311851645805896e-05,0.09449284609278749
ZNF781,-0.0206139857872807,0.8260695946998793,0.9387215262850972,0.00573675,0.908062384244232,0.9724664495840016,4.902941176470591,0.280952949348862,0.6341541258172417,0.8077893274354105,0.002696514215911337
CABLES2,0.047192053141583,0.4102203181487347,0.8286763052845106,-0.0225284999999999,0.654172049397935,0.8662289064145848,-18.39411764705881,0.1441007778732153,0.4767929613528153,0.4738013070056615,0.010116376668451998
ZNF510,-0.0525327710964912,0.5037444180524401,0.8819266147630173,-0.078428249999999,0.2358498586983361,0.6118519942297074,5.632352941176492,0.2434722469746626,0.5960222152156287,0.6490687918299839,0.003097675299022332
FAP,0.0314986364593088,0.7696347338073664,0.9236566755417194,0.1024669999999998,0.0188234730658395,0.3860224288049543,4.247058823529471,0.3279318301923849,0.6768659787493373,0.8266029471972732,0.002335792758113991
ARHGEF2,0.2464431643157894,0.0007533908021047,0.0063393682321591,-0.1426625000000001,0.0884601670231811,0.486751655267801,654.4029411764704,0.0148019242391272,0.1554904668094396,0.0015650890017437948,0.35990781253606735
NDUFA13,-0.2405380737719298,0.0016502059828177,0.0121124571806822,-0.1342350000000003,0.0048364441613906,0.2926901384740684,108.44411764705842,0.2915221595857462,0.6428288176848851,0.02363435952001278,0.059641976997520385
AGMAT,-0.2959897411750278,8.719147797062613e-05,0.0011251005291486,0.0080288333333333,0.9238156334864543,0.976269892648284,29.82058823529411,0.0553627922847982,0.301264046507356,0.000857115161593029,0.016400694442186576
CYP2A6,0.0494082412519509,0.6471916082621989,0.9071843481444054,0.0421378749999998,0.3300565666550445,0.673268886860935,5.491176470588215,0.096487361096265,0.3906545127056473,0.48633931196596686,0.003020031218420183
HP1BP3,-0.1007137233701226,0.0225160270680827,0.1007303933322111,-0.0458861250000008,0.2726410077976022,0.634461706680533,11.252941176470586,0.2305259946051954,0.5825583387787525,0.11672892264033977,0.006188880257994462
CLDND1,-0.1884740637948718,0.0921889380554664,0.3061742670086252,-0.049160249999999,0.4536133732746764,0.7511946084236909,-261.90294117647045,0.0353199768148688,0.2457959392808322,0.0865364577254631,0.14404109261203155
HLA-DOA,-0.3925902615285088,0.0029386167074751,0.0194705352504268,0.0207550999999996,0.6601203892243649,0.869378945459345,54.24411764705872,0.4796525959669465,0.7859838540354332,0.0488354242556701,0.02983312038635433
LZIC,-0.0033249983070175,0.9415621533290188,0.9775264199189736,-0.0853800000000006,0.0749240718331461,0.4731768421988664,-10.605882352941135,0.3080326971844622,0.6573542515614414,0.8562650739078506,0.005833011555234696
ECHDC3,0.8207341600789475,8.763715819785739e-06,0.0001823623143777,-0.0837094999999994,0.6094300876674712,0.8402920772636223,-227.1794117647056,0.2982307105683878,0.6492006661795525,0.0005469958412851611,0.12494388395393355
