Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Receptor Metabolic Process (GO:0043112),1/20,0.3011781751653161,0.4045603966351648,0,0,2.9179304192685103,3.5016718691800843,SH3GLB1
GO_Biological_Process_2023,Regulation Of Embryonic Development (GO:0045995),2/62,0.3015224007642125,0.4045846816095247,0,0,1.8493862134088763,2.217249415045413,YY1;B4GALT5
GO_Biological_Process_2023,Cell Junction Organization (GO:0034330),2/62,0.3015224007642125,0.4045846816095247,0,0,1.8493862134088763,2.217249415045413,SEMA3E;RAB8B
GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),3/109,0.3054390735488968,0.4093972671392831,0,0,1.5709959262435678,1.86320894837662,HIP1;TNFSF10;JAK2
GO_Biological_Process_2023,Regulation Of Wnt Signaling Pathway (GO:0030111),3/109,0.3054390735488968,0.4093972671392831,0,0,1.5709959262435678,1.86320894837662,DAAM2;LRRK2;TLR2
GO_Biological_Process_2023,G1/S Transition Of Mitotic Cell Cycle (GO:0000082),2/63,0.3080847982076353,0.4122752882163663,0,0,1.818975525936934,2.141625795890829,TFDP1;E2F3
GO_Biological_Process_2023,Phosphatidylinositol Metabolic Process (GO:0046488),2/63,0.3080847982076353,0.4122752882163663,0,0,1.818975525936934,2.141625795890829,PTEN;MTMR6
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),2/63,0.3080847982076353,0.4122752882163663,0,0,1.818975525936934,2.141625795890829,TFDP1;TNFSF13B
GO_Biological_Process_2023,Regulation Of Neurotransmitter Transport (GO:0051588),1/21,0.3135946596986716,0.4162805514780119,0,0,2.771892655367232,3.2144364598986006,DYSF
GO_Biological_Process_2023,Chaperone-Mediated Protein Complex Assembly (GO:0051131),1/21,0.3135946596986716,0.4162805514780119,0,0,2.771892655367232,3.2144364598986006,HSPA1A
GO_Biological_Process_2023,Retrotransposon Silencing (GO:0010526),1/21,0.3135946596986716,0.4162805514780119,0,0,2.771892655367232,3.2144364598986006,UBR2
GO_Biological_Process_2023,Innate Immune Response In Mucosa (GO:0002227),1/21,0.3135946596986716,0.4162805514780119,0,0,2.771892655367232,3.2144364598986006,CAMP
GO_Biological_Process_2023,Lipid Catabolic Process (GO:0016042),1/21,0.3135946596986716,0.4162805514780119,0,0,2.771892655367232,3.2144364598986006,PPT1
GO_Biological_Process_2023,Macrophage Differentiation (GO:0030225),1/21,0.3135946596986716,0.4162805514780119,0,0,2.771892655367232,3.2144364598986006,MMP9
GO_Biological_Process_2023,Modulation By Symbiont Of Entry Into Host (GO:0052372),1/21,0.3135946596986716,0.4162805514780119,0,0,2.771892655367232,3.2144364598986006,TRIM25
GO_Biological_Process_2023,Negative Regulation Of GTPase Activity (GO:0034260),1/21,0.3135946596986716,0.4162805514780119,0,0,2.771892655367232,3.2144364598986006,LRRK2
GO_Biological_Process_2023,Negative Regulation Of Biomineral Tissue Development (GO:0070168),1/21,0.3135946596986716,0.4162805514780119,0,0,2.771892655367232,3.2144364598986006,ROCK1
GO_Biological_Process_2023,Negative Regulation Of miRNA Metabolic Process (GO:2000629),1/21,0.3135946596986716,0.4162805514780119,0,0,2.771892655367232,3.2144364598986006,HIF1A
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804),1/21,0.3135946596986716,0.4162805514780119,0,0,2.771892655367232,3.2144364598986006,F2RL1
GO_Biological_Process_2023,Plasma Membrane Repair (GO:0001778),1/21,0.3135946596986716,0.4162805514780119,0,0,2.771892655367232,3.2144364598986006,MYH9
GO_Biological_Process_2023,Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971),1/21,0.3135946596986716,0.4162805514780119,0,0,2.771892655367232,3.2144364598986006,TNFSF13B
GO_Biological_Process_2023,Positive Regulation Of Granulocyte Chemotaxis (GO:0071624),1/21,0.3135946596986716,0.4162805514780119,0,0,2.771892655367232,3.2144364598986006,MOSPD2
GO_Biological_Process_2023,Positive Regulation Of Heart Contraction (GO:0045823),1/21,0.3135946596986716,0.4162805514780119,0,0,2.771892655367232,3.2144364598986006,RGS2
GO_Biological_Process_2023,T Cell Activation (GO:0042110),3/111,0.3151542883566617,0.4179036822089139,0,0,1.5417455808080809,1.7802427617403171,PPP3CA;F2RL1;PIK3CG
GO_Biological_Process_2023,Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),3/111,0.3151542883566617,0.4179036822089139,0,0,1.5417455808080809,1.7802427617403171,SORL1;SAP30;HSPA1A
GO_Biological_Process_2023,Cellular Component Assembly (GO:0022607),6/260,0.3157628299791916,0.4184869557576786,0,0,1.312478848453399,1.5129782166259145,CREBBP;CAPZA2;WAS;REPS2;LIN7A;PICALM
GO_Biological_Process_2023,Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),3/112,0.3200146763119645,0.4234434196959914,0,0,1.5275229357798166,1.7404419454807456,HERC5;RALB;TRIB1
GO_Biological_Process_2023,Small GTPase Mediated Signal Transduction (GO:0007264),3/112,0.3200146763119645,0.4234434196959914,0,0,1.5275229357798166,1.7404419454807456,RALBP1;RALB;SIAH2
GO_Biological_Process_2023,Negative Regulation Of Defense Response (GO:0031348),3/112,0.3200146763119645,0.4234434196959914,0,0,1.5275229357798166,1.7404419454807456,STAT3;IRAK3;KLF4
GO_Biological_Process_2023,Cellular Response To Light Stimulus (GO:0071482),2/65,0.3211712989426656,0.4240691818396771,0,0,1.7610504069427582,2.000166987542256,YY1;CREBBP
GO_Biological_Process_2023,Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),2/65,0.3211712989426656,0.4240691818396771,0,0,1.7610504069427582,2.000166987542256,JAK2;PARP9
GO_Biological_Process_2023,Fatty Acid Biosynthetic Process (GO:0006633),2/65,0.3211712989426656,0.4240691818396771,0,0,1.7610504069427582,2.000166987542256,ELOVL5;DEGS1
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle (GO:0045787),2/65,0.3211712989426656,0.4240691818396771,0,0,1.7610504069427582,2.000166987542256,CCPG1;PKN2
GO_Biological_Process_2023,Protein Transport (GO:0015031),7/313,0.3215226088483696,0.42407545741572,0,0,1.2712512207948314,1.4424727612405046,RAB32;RAB31;LAMP2;PPT1;MYH9;STX11;RAB8B
GO_Biological_Process_2023,Regulation Of Macromolecule Metabolic Process (GO:0060255),4/162,0.3245100925760268,0.42407545741572,0,0,1.4055321143928738,1.5818401532557638,SORT1;IGF2BP2;HIF1A;ZFP36L1
GO_Biological_Process_2023,Regulation Of Protein Ubiquitination (GO:0031396),3/113,0.3248758463619994,0.42407545741572,0,0,1.5135588842975207,1.7017126900208492,LRRK2;BIRC2;HSPA1A
GO_Biological_Process_2023,Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,PAK1
GO_Biological_Process_2023,Acylglycerol Biosynthetic Process (GO:0046463),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,DGAT2
GO_Biological_Process_2023,Regulation Of Mononuclear Cell Migration (GO:0071675),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,THBS1
GO_Biological_Process_2023,Regulation Of Neural Precursor Cell Proliferation (GO:2000177),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,LRRK2
GO_Biological_Process_2023,Blood Vessel Endothelial Cell Migration (GO:0043534),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,MYH9
GO_Biological_Process_2023,Cellular Response To Interferon-Beta (GO:0035458),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,STAT1
GO_Biological_Process_2023,Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,TLR4
GO_Biological_Process_2023,Cellular Response To Topologically Incorrect Protein (GO:0035967),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,HSPA1A
GO_Biological_Process_2023,Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,HIF1A
GO_Biological_Process_2023,Cytoskeleton-Dependent Intracellular Transport (GO:0030705),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,KIF1B
GO_Biological_Process_2023,Dendritic Cell Differentiation (GO:0097028),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,F2RL1
GO_Biological_Process_2023,Vesicle Transport Along Microtubule (GO:0047496),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,NDEL1
GO_Biological_Process_2023,Mammary Gland Development (GO:0030879),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,JAK2
GO_Biological_Process_2023,Membrane Protein Ectodomain Proteolysis (GO:0006509),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,MYH9
GO_Biological_Process_2023,Modulation By Host Of Viral Process (GO:0044788),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,IGF2R
GO_Biological_Process_2023,Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,RGS2
GO_Biological_Process_2023,Negative Regulation Of Axonogenesis (GO:0050771),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,PTEN
GO_Biological_Process_2023,Negative Regulation Of Cell Development (GO:0010721),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,SORL1
GO_Biological_Process_2023,Negative Regulation Of Macroautophagy (GO:0016242),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,LRRK2
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Nucleus (GO:1900181),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,CTNNA1
GO_Biological_Process_2023,Organelle Fission (GO:0048285),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,CORO1C
GO_Biological_Process_2023,Oxoacid Metabolic Process (GO:0043436),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,TPST1
GO_Biological_Process_2023,Positive Regulation Of Excitatory Postsynaptic Potential (GO:2000463),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,PTEN
GO_Biological_Process_2023,Positive Regulation Of Phosphatase Activity (GO:0010922),1/22,0.3257911414084491,0.42407545741572,0,0,2.639763249932741,2.960491247020972,ROCK1
GO_Biological_Process_2023,Peptidyl-Threonine Modification (GO:0018210),2/66,0.3276922027628548,0.4263263529389841,0,0,1.7334454674220965,1.933971335956604,ROCK1;LRRK2
GO_Biological_Process_2023,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),4/163,0.328528773752976,0.4271907168140113,0,0,1.3966206167464028,1.554621499218568,GPR65;FPR1;GNAI3;ADM
GO_Biological_Process_2023,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),2/67,0.3341961767279319,0.4333046072736107,0,0,1.7066899106559164,1.870578398424362,HIP1;JAK2
GO_Biological_Process_2023,Cholesterol Metabolic Process (GO:0008203),2/67,0.3341961767279319,0.4333046072736107,0,0,1.7066899106559164,1.870578398424362,CYP27A1;HMGCR
GO_Biological_Process_2023,Protein Secretion (GO:0009306),2/67,0.3341961767279319,0.4333046072736107,0,0,1.7066899106559164,1.870578398424362,CYB5R4;RAB8B
GO_Biological_Process_2023,Actin Nucleation (GO:0045010),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,ARPC5
GO_Biological_Process_2023,Regulation Of Myotube Differentiation (GO:0010830),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,HDAC4
GO_Biological_Process_2023,"Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)",1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,ZFP36L1
GO_Biological_Process_2023,Bile Acid And Bile Salt Transport (GO:0015721),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,CEACAM1
GO_Biological_Process_2023,Cellular Lipid Catabolic Process (GO:0044242),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,CYP1B1
GO_Biological_Process_2023,Rescue Of Stalled Ribosome (GO:0072344),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,USP10
GO_Biological_Process_2023,Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,TRIM25
GO_Biological_Process_2023,Diacylglycerol Metabolic Process (GO:0046339),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,DGAT2
GO_Biological_Process_2023,Glial Cell Development (GO:0021782),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,TLR2
GO_Biological_Process_2023,Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,NDST1
GO_Biological_Process_2023,Histone mRNA Metabolic Process (GO:0008334),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,DCP2
GO_Biological_Process_2023,Long-Chain Fatty Acid Transport (GO:0015909),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,ACSL1
GO_Biological_Process_2023,Lymphocyte Activation Involved In Immune Response (GO:0002285),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,F2RL1
GO_Biological_Process_2023,Microtubule Nucleation (GO:0007020),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,NDEL1
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Activation (GO:0051250),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,CTSG
GO_Biological_Process_2023,Negative Regulation Of Protein Depolymerization (GO:1901880),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,TAOK1
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,ROCK1
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,THBS1
GO_Biological_Process_2023,Positive Regulation Of Neutrophil Migration (GO:1902624),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,MOSPD2
GO_Biological_Process_2023,Positive Regulation Of Protein Targeting To Membrane (GO:0090314),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,ITGAM
GO_Biological_Process_2023,Potassium Ion Homeostasis (GO:0055075),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,KCNJ2
GO_Biological_Process_2023,Regulation Of T Cell Migration (GO:2000404),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,DOCK8
GO_Biological_Process_2023,Regulation Of Cell Junction Assembly (GO:1901888),1/23,0.337771507644967,0.4333046072736107,0,0,2.51964560862866,2.7347871236585286,ROCK1
GO_Biological_Process_2023,Skin Development (GO:0043588),2/68,0.3406817695604237,0.436361110108111,0,0,1.6807451283371964,1.8098372194067929,PPP3CA;TGM3
GO_Biological_Process_2023,Telomere Maintenance (GO:0000723),2/68,0.3406817695604237,0.436361110108111,0,0,1.6807451283371964,1.8098372194067929,YY1;PTEN
GO_Biological_Process_2023,Neuropeptide Signaling Pathway (GO:0007218),2/68,0.3406817695604237,0.436361110108111,0,0,1.6807451283371964,1.8098372194067929,SORT1;SORL1
GO_Biological_Process_2023,Protein Processing (GO:0016485),3/117,0.3443128258332997,0.440784376105478,0,0,1.4601525119617225,1.55682140879637,CPD;CTSG;CTSS
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,BIRC2
GO_Biological_Process_2023,ERK1 And ERK2 Cascade (GO:0070371),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,ZFP36L1
GO_Biological_Process_2023,Fc-gamma Receptor Signaling Pathway (GO:0038094),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,PAK1
GO_Biological_Process_2023,Regulation Of Microtubule Depolymerization (GO:0031114),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,TAOK1
GO_Biological_Process_2023,Regulation Of Neuroblast Proliferation (GO:1902692),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,LRRK2
GO_Biological_Process_2023,Cell Morphogenesis Involved In Differentiation (GO:0000904),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,ACTN1
GO_Biological_Process_2023,Regulation Of Ruffle Assembly (GO:1900027),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,NDEL1
GO_Biological_Process_2023,Regulation Of Viral Life Cycle (GO:1903900),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,TRIM25
GO_Biological_Process_2023,Dicarboxylic Acid Transport (GO:0006835),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,FOLR3
GO_Biological_Process_2023,Secondary Alcohol Biosynthetic Process (GO:1902653),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,HMGCR
GO_Biological_Process_2023,Endosome Transport Via Multivesicular Body Sorting Pathway (GO:0032509),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,SORT1
GO_Biological_Process_2023,Mononuclear Cell Differentiation (GO:1903131),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,MYH9
GO_Biological_Process_2023,Multivesicular Body Sorting Pathway (GO:0071985),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,SORT1
GO_Biological_Process_2023,Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,CEACAM1
GO_Biological_Process_2023,Negative Regulation Of Ossification (GO:0030279),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,CHSY1
GO_Biological_Process_2023,Neuromuscular Junction Development (GO:0007528),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,LRRK2
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,TNFSF13B
GO_Biological_Process_2023,Positive Regulation Of Interleukin-17 Production (GO:0032740),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,JAK2
GO_Biological_Process_2023,Positive Regulation Of Lipid Metabolic Process (GO:0045834),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,CREB1
GO_Biological_Process_2023,Positive Regulation Of p38MAPK Cascade (GO:1900745),1/24,0.3495395772389709,0.4429048473594928,0,0,2.409972979611889,2.533215344566409,PJA2
GO_Biological_Process_2023,Sulfur Compound Biosynthetic Process (GO:0044272),2/70,0.3535922885752948,0.4475828918139318,0,0,1.6311448091984668,1.6957556895155026,CHSY1;CHST13
GO_Biological_Process_2023,Regulation Of Notch Signaling Pathway (GO:0008593),2/70,0.3535922885752948,0.4475828918139318,0,0,1.6311448091984668,1.6957556895155026,STAT3;CD46
GO_Biological_Process_2023,Lipid Biosynthetic Process (GO:0008610),2/71,0.3600145891336295,0.4506473195037925,0,0,1.6074229174364658,1.6421604888199732,ACSL1;HMGCR
GO_Biological_Process_2023,Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288),2/71,0.3600145891336295,0.4506473195037925,0,0,1.6074229174364658,1.6421604888199732,THBS1;SORL1
GO_Biological_Process_2023,Protein Autoubiquitination (GO:0051865),2/71,0.3600145891336295,0.4506473195037925,0,0,1.6074229174364658,1.6421604888199732,RNF10;RNF13
GO_Biological_Process_2023,Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001032),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,WAS
GO_Biological_Process_2023,Regulation Of Glycogen Biosynthetic Process (GO:0005979),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,IRS2
GO_Biological_Process_2023,Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,PAK1
GO_Biological_Process_2023,Regulation Of Neutrophil Chemotaxis (GO:0090022),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,MOSPD2
GO_Biological_Process_2023,Bile Acid Biosynthetic Process (GO:0006699),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,CYP27A1
GO_Biological_Process_2023,Regulation Of Postsynapse Organization (GO:0099175),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,LRRK2
GO_Biological_Process_2023,Cardiac Conduction System Development (GO:0003161),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,NOTCH2
GO_Biological_Process_2023,Cellular Response To Steroid Hormone Stimulus (GO:0071383),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,HSPA1A
GO_Biological_Process_2023,"Chemical Synaptic Transmission, Postsynaptic (GO:0099565)",1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,LRRK2
GO_Biological_Process_2023,Cholesterol Biosynthetic Process (GO:0006695),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,HMGCR
GO_Biological_Process_2023,Response To dsRNA (GO:0043331),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,IRAK3
GO_Biological_Process_2023,Vesicle Cargo Loading (GO:0035459),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,PICALM
GO_Biological_Process_2023,Myotube Differentiation (GO:0014902),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,SORT1
GO_Biological_Process_2023,Negative Regulation Of TORC1 Signaling (GO:1904262),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,SESN3
GO_Biological_Process_2023,Negative Regulation Of Intracellular Protein Transport (GO:0090317),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,LRRK2
GO_Biological_Process_2023,Negative Regulation Of Lipid Biosynthetic Process (GO:0051055),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,CEACAM1
GO_Biological_Process_2023,Negative Regulation Of Response To Wounding (GO:1903035),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,STAT3
GO_Biological_Process_2023,Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,DCP2
GO_Biological_Process_2023,Organophosphate Ester Transport (GO:0015748),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,OSBPL8
GO_Biological_Process_2023,Peptide Hormone Secretion (GO:0030072),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,CYB5R4
GO_Biological_Process_2023,Positive Regulation Of T Cell Migration (GO:2000406),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,DOCK8
GO_Biological_Process_2023,Proteoglycan Metabolic Process (GO:0006029),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,CHST13
GO_Biological_Process_2023,Purine Ribonucleotide Catabolic Process (GO:0009154),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,NT5C2
GO_Biological_Process_2023,Regulation Of B Cell Activation (GO:0050864),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,ZFP36L1
GO_Biological_Process_2023,Regulation Of Biomineral Tissue Development (GO:0070167),1/25,0.3610991016418942,0.4506473195037925,0,0,2.309439736346516,2.3524018708779604,ROCK1
GO_Biological_Process_2023,Regulation Of Cellular Localization (GO:0060341),2/72,0.3664132542555588,0.4561321042689621,0,0,1.584378794010522,1.5907059672461392,TRIM25;PICALM
GO_Biological_Process_2023,Second-Messenger-Mediated Signaling (GO:0019932),2/72,0.3664132542555588,0.4561321042689621,0,0,1.584378794010522,1.5907059672461392,LRRK2;FPR1
GO_Biological_Process_2023,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),2/72,0.3664132542555588,0.4561321042689621,0,0,1.584378794010522,1.5907059672461392,STAT3;FOS
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Nucleus (GO:1900182),2/72,0.3664132542555588,0.4561321042689621,0,0,1.584378794010522,1.5907059672461392,CREBBP;PARP9
GO_Biological_Process_2023,Protein Targeting To Membrane (GO:0006612),2/72,0.3664132542555588,0.4561321042689621,0,0,1.584378794010522,1.5907059672461392,SDCBP;RAB8B
GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),1/26,0.3724537663830519,0.4606469563291883,0,0,2.216949152542373,2.1895529062258974,CTSS
GO_Biological_Process_2023,Regulation Of Myeloid Cell Differentiation (GO:0045637),1/26,0.3724537663830519,0.4606469563291883,0,0,2.216949152542373,2.1895529062258974,MAFB
GO_Biological_Process_2023,cAMP-mediated Signaling (GO:0019933),1/26,0.3724537663830519,0.4606469563291883,0,0,2.216949152542373,2.1895529062258974,CREB1
GO_Biological_Process_2023,Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426),1/26,0.3724537663830519,0.4606469563291883,0,0,2.216949152542373,2.1895529062258974,TLR4
GO_Biological_Process_2023,Regulation Of Vasoconstriction (GO:0019229),1/26,0.3724537663830519,0.4606469563291883,0,0,2.216949152542373,2.1895529062258974,ADM
GO_Biological_Process_2023,Response To Glucocorticoid (GO:0051384),1/26,0.3724537663830519,0.4606469563291883,0,0,2.216949152542373,2.1895529062258974,ZFP36L1
GO_Biological_Process_2023,Dendritic Spine Organization (GO:0097061),1/26,0.3724537663830519,0.4606469563291883,0,0,2.216949152542373,2.1895529062258974,PTEN
GO_Biological_Process_2023,Negative Regulation Of Interleukin-1 Beta Production (GO:0032691),1/26,0.3724537663830519,0.4606469563291883,0,0,2.216949152542373,2.1895529062258974,SERPINB1
GO_Biological_Process_2023,Negative Regulation Of Lipid Metabolic Process (GO:0045833),1/26,0.3724537663830519,0.4606469563291883,0,0,2.216949152542373,2.1895529062258974,CEACAM1
