gene,log2FC,t_stat,p_value,p_adj
TCL1A,15.87647058823535,-0.9681030943369516,0.3365629179160152,0.6817369722727711
CXCL1,-15.011764705882342,0.970772545770121,0.3361345322912944,0.6817369722727711
GNPTAB,3.1764705882352757,-0.9689964294103846,0.3363121762196545,0.6817369722727711
CFLAR,759.7970588235312,-0.9688983401739542,0.3362276222810342,0.6817369722727711
DDHD1,-12.823529411764753,0.9712419325462484,0.3364635455916215,0.6817369722727711
COL9A1,2.0705882352941387,-0.9691508011946832,0.33641821577146713,0.6817369722727711
CLEC4G,15.70588235294116,-0.9684520050840211,0.3366053645999657,0.6817369722727711
ZNF621,-14.267647058823457,0.9689106675715393,0.33617819294821905,0.6817369722727711
MBOAT1,-3.1676470588235475,0.9681147203591098,0.33653373835289846,0.6817369722727711
CCBL1,-13.63235294117652,0.9681965112368994,0.33679625135704183,0.6819122637265632
MX1,-2378.2941176470595,0.968046972301379,0.33692091747694575,0.6819260701846781
LHX2,-3.841176470588209,0.9675869688259947,0.3369571431301155,0.6819260701846781
TAT,3.158823529411734,-0.9676706962630135,0.33694822388990575,0.6819260701846781
H2BFXP,-2.6294117647059068,0.9668417259579692,0.33715782936346916,0.6819885669454893
LIPI,-3.273529411764713,0.9667218183503308,0.3372295486162107,0.6819885669454893
DHFRL1,8.34705882352938,-0.9680143795306232,0.3372670618739114,0.6819885669454893
ZNF572,-3.5294117647058556,0.96730789499575,0.3371443519939391,0.6819885669454893
MANEA,-5.044117647058812,0.9682922432667608,0.33735697174394386,0.6819885669454893
RPS6KA5,-63.77500000000009,0.9665220625131076,0.3373989227492784,0.6819885669454893
ADH4,24.376470588235236,-0.9665906111771989,0.3373141863846527,0.6819885669454893
PROC,-5.485294117647072,0.9681877115371049,0.33707981431919043,0.6819885669454893
DNTTIP1,93.1088235294119,-0.9659783082846113,0.3375822699777531,0.6822553090965914
COL6A2,3.257843137254895,-0.9663131339687088,0.3377507144986325,0.6824883095332411
TMEM9B,-112.37647058823495,0.9656746953045109,0.3378771477137007,0.6824883095332411
GTF2H4,17.21176470588233,-0.9657272412678358,0.33791359012735545,0.6824883095332411
SYT8,3.1823529411764753,-0.9652418838882844,0.337954559058673,0.6824883095332411
GIMAP4,-833.0999999999967,0.9653181796263937,0.3379117385007365,0.6824883095332411
POU3F4,-3.2088235294117737,0.9647278718852826,0.33822072537204406,0.6829219573433699
COL9A2,-37.96176470588233,0.9649140691280147,0.338415194012895,0.6830030317834351
WBP11,75.80588235294135,-0.9650950233075059,0.33831922399322745,0.6830030317834351
KCNH8,-6.373529411764679,0.9643451513051334,0.33840282723330417,0.6830030317834351
ZADH2,29.535294117647027,-0.9642475714970851,0.3385016857071389,0.6830737663859255
MARS,28.37058823529412,-0.9633794756806363,0.33887388070477376,0.6833385228749524
TFPT,15.89411764705875,-0.9640105609199385,0.33877455593450123,0.6833385228749524
SUV420H2,4.976470588235287,-0.9638114519419293,0.3388860530165737,0.6833385228749524
SLC2A10,3.0735294117647527,-0.9632513253773857,0.33902624919125246,0.6833385228749524
TNR,3.0235294117647413,-0.9641450260206148,0.3389169912574823,0.6833385228749524
ANKS6,3.7323529411764866,-0.9630784195681197,0.33904459923935737,0.6833385228749524
ABCC8,2.358823529411751,-0.963767192096729,0.33869938728696825,0.6833385228749524
PCDHB13,2.9676470588235304,-0.9630698624671361,0.33904267914464403,0.6833385228749524
TLR9,5.841176470588238,-0.963547598523351,0.3391903611628325,0.6835285499347534
PSMA8,-3.238235294117686,0.9626973598436186,0.3392457147780652,0.6835363582432701
CAMK4,-3.1764705882352473,0.9629195280985368,0.3393334505123211,0.6836094000762554
CNOT7,28.580392156862672,-0.96208708576761,0.3395375790559243,0.6839168650947456
CCBE1,-548.0411764705877,0.9639447778892071,0.33964075402110705,0.6839315665836198
GPR50,3.0352941176470267,-0.9618087289787617,0.3396567159939935,0.6839315665836198
TAAR8,-6.264705882352956,0.9622617141231463,0.33969940364655615,0.6839315665836198
MRAP,4.476470588235259,-0.9612106667202838,0.33996301095895765,0.6840042625621533
FGF12,-1.846078431372547,0.9615122934211628,0.3399422790194381,0.6840042625621533
SCNN1G,-3.799999999999983,0.9620092104839627,0.3397935950881449,0.6840042625621533
USP31,2.882352941176464,-0.9623546220900895,0.3398911348056134,0.6840042625621533
SLC2A4RG,9.758823529411757,-0.9612566194983768,0.3399930812554761,0.6840042625621533
THUMPD3,5.658823529411734,-0.9610150348008467,0.34005260431331585,0.6840203726817464
HLA-DMB,-875.3117647058825,0.9607666750778636,0.34030389839684505,0.6843185162673494
UPK1B,-3.7441176470588005,0.9605769950201561,0.3402769017242656,0.6843185162673494
LCT,2.8176470588235247,-0.9602671024338629,0.34048522281140625,0.6843722053420909
ADAMTS13,2.584313725490233,-0.960164122948593,0.3404797969711928,0.6843722053420909
FCF1,-23.273529411764628,0.9616162227204758,0.34040364668260437,0.6843722053420909
CANT1,101.97058823529437,-0.9601733644390181,0.3405922288119573,0.6844836709800467
GLUL,28.90784313725493,-0.9598327670797235,0.3406454203345082,0.6844869690075059
HPS3,15.429411764705833,-0.9595442500364765,0.34082714516661217,0.6847484995494442
CSF1,-1.6598039215686242,0.9591812527447862,0.3410678155982656,0.6850594270292631
VPS18,25.926470588235247,-0.9590756159623326,0.34108509354499617,0.6850594270292631
UBE2N,-91.42058823529396,0.9584668765482606,0.3413530536659519,0.6854939271894298
HIST1H2BC,48.855882352941194,-0.9585846949555109,0.34155959562627825,0.6855190872321427
BAI3,-2.5735294117647243,0.95805915734433,0.3415309742198339,0.6855190872321427
GOLGA8A,23.561764705882354,-0.9580333141815212,0.3415720952800012,0.6855190872321427
PLAU,-7.047058823529426,0.9588673903312959,0.3415081042962774,0.6855190872321427
ARRB2,-54.3544117647059,0.9584793894944588,0.34197992177972536,0.6859228703007845
SNX12,7.361764705882365,-0.9577735867916638,0.3418797447760584,0.6859228703007845
FUT4,-28.358823529411836,0.9572500288675053,0.3419700178748205,0.6859228703007845
RAD9A,15.07058823529411,-0.9576003244363827,0.3418331177375521,0.6859228703007845
IFNA14,3.264705882352928,-0.95683983876014,0.3422434452535772,0.6859675313324758
PAM,-156.8588235294119,0.9567297508771506,0.3421963167619664,0.6859675313324758
ACTA2,85.0117647058828,-0.9570961094954097,0.34209103475762814,0.6859675313324758
TTYH1,4.245588235294093,-0.9572880781622821,0.34226049819834703,0.6859675313324758
NXF2,-2.030882352941177,0.9567109691207701,0.34221922340899824,0.6859675313324758
KDELR2,-38.814705882352996,0.9566246194177613,0.3423381748314791,0.6860196627546603
NEO1,-10.044117647058783,0.9573973662876148,0.3426671107001724,0.6865752068623645
MRPS30,42.158823529411734,-0.9559226459641801,0.3427650228713146,0.6866677691136566
SNX14,-36.7323529411766,0.9563715177589739,0.34292554303925593,0.6868857083233127
CLEC4E,-78.15882352941185,0.9555538883780976,0.3431576513642771,0.6871382113708452
TXNIP,1131.2411764705848,-0.9546241737433911,0.34325860491209637,0.6871382113708452
SSR4,-430.51176470588234,0.9550243952837598,0.34314627606964054,0.6871382113708452
AUH,-15.11470588235295,0.954763931285882,0.3432476523927471,0.6871382113708452
CTRL,-16.973529411764673,0.9545010138540643,0.34340468785593947,0.6872234280860835
LPHN1,4.814705882352939,-0.9546480883826499,0.3433898130868742,0.6872234280860835
DEFA5,-4.017647058823542,0.9538759393125928,0.3436547337615954,0.6874130091724109
HTR3C,3.055882352941154,-0.9540492148712909,0.34360434686646923,0.6874130091724109
SERPING1,-14.90294117647062,0.9541153622715761,0.3436060260091218,0.6874130091724109
NR6A1,2.700000000000017,-0.9533426953452985,0.34389761059629076,0.687691637574932
CSPG5,2.9558823529411598,-0.9536025620629716,0.34384860563845976,0.687691637574932
POFUT1,260.6343137254903,-0.9534055634097183,0.343987171515586,0.6877671530468229
SAR1A,119.05882352941171,-0.9537570681734798,0.3440995510997169,0.6878882624965433
FLJ41170,-3.0205882352940705,0.952762604366369,0.34420229652653767,0.687919525115595
PNCK,-3.226470588235287,0.9527820888048766,0.34421880741587685,0.687919525115595
TDH,2.8911764705882206,-0.9528601120969692,0.34429947889252854,0.6879548110198067
PSCA,3.2529411764705287,-0.9523103815176449,0.34441576454199496,0.6879548110198067
ZNF200,-17.788235294117612,0.9526263058702822,0.3444437101716882,0.6879548110198067
COX5B,-342.29411764705947,0.9527614155996733,0.34442962826491275,0.6879548110198067
EVI2B,-309.2323529411765,0.9530673810910513,0.3445665434261862,0.6880966406396302
TMC2,3.297058823529426,-0.950333570420312,0.3454108285447134,0.68894852461711
RPL8,-999.0073529411766,0.9506830031957066,0.34530001732649607,0.68894852461711
RAB11FIP5,16.800000000000068,-0.9509530790572114,0.3452064158037267,0.68894852461711
PSG6,-2.0990196078431325,0.9501484667532055,0.34551199167234037,0.68894852461711
FOXL2,-2.4294117647058613,0.9509979252072043,0.3452841741208036,0.68894852461711
GALNT9,-3.0941176470587948,0.9506502917189585,0.34534447764485654,0.68894852461711
LAX1,49.682352941176646,-0.9505168871350955,0.34550961867075203,0.68894852461711
RAB3IL1,121.78235294117655,-0.9504344194566086,0.34538057493253405,0.68894852461711
PLXNB1,-3.5999999999999943,0.9512872631420973,0.3450818600622886,0.68894852461711
JSRP1,-7.411764705882376,0.9505134906061694,0.3454916404461825,0.68894852461711
GANC,3.8911764705882206,-0.9497132681473948,0.34577809165252815,0.6893756007450854
CHCHD1,-13.697058823529403,0.9492591562187757,0.3459520940876001,0.6894730573477293
RASAL1,-3.6617647058823195,0.9490956698152508,0.3460346779759955,0.6894730573477293
TSSC4,-81.59411764705897,0.9491505144473631,0.3460331084224537,0.6894730573477293
PRB1,-2.674999999999983,0.9500222451241312,0.3459151304276362,0.6894730573477293
ARL4D,-4.538235294117641,0.948666387316127,0.34631846562172663,0.6899349717217235
APCDD1,5.847058823529352,-0.948326292137999,0.346425415283126,0.690044504069809
SLC29A1,-10.386274509803854,0.9509424827343201,0.3465428447711726,0.6900713696568131
PPIE,14.391176470588334,-0.9485880591380899,0.3465214902647945,0.6900713696568131
YWHAH,-593.4058823529413,0.9480706543241021,0.34666984163240555,0.6902207463180507
ZNF414,5.07058823529411,-0.9476604940878859,0.34677339814052466,0.6903234153687985
CD79B,196.94705882352946,-0.9474336342930528,0.3468923093382147,0.6904566157087115
SLC39A7,5.088235294117595,-0.9490214867951527,0.34700536651159497,0.6904820366926545
GPR158,-3.9058823529412052,0.9471870108987813,0.347009085016575,0.6904820366926545
PQLC3,-152.2588235294129,0.94720367207136,0.34715198931036206,0.6906628879327221
APOBEC2,4.638235294117607,-0.9477795950675444,0.34726714279131987,0.6906750757763056
IDS,-104.07450980392196,0.9456105156143548,0.347813355699254,0.6906750757763056
CORO7,65.59411764705885,-0.9456831975845219,0.3478343298475791,0.6906750757763056
DFNA5,-5.850000000000023,0.9466462241902854,0.3472730776481644,0.6906750757763056
DLEU7,6.10294117647058,-0.9462283949881083,0.3474931869412612,0.6906750757763056
KCNC3,2.370588235294065,-0.9455795427008229,0.3478123164366046,0.6906750757763056
ULBP3,-4.958823529411774,0.9456121939223989,0.3478123925812254,0.6906750757763056
PFKFB4,-392.59705882352955,0.9465509102545192,0.34738881965970714,0.6906750757763056
DOK6,3.6352941176470495,-0.94624771562557,0.34747393349587874,0.6906750757763056
S100A5,4.470588235294116,-0.9457062022517715,0.3477783191863869,0.6906750757763056
DCDC2,-2.7117647058823877,0.9458053993573787,0.3476990183988896,0.6906750757763056
TAF1,7.526470588235327,-0.946377491919114,0.3475249708875856,0.6906750757763056
SPATA18,-2.8647058823529505,0.9465227301447036,0.34735131970687516,0.6906750757763056
COL5A1,-3.888235294117635,0.945713095843955,0.347939148540902,0.69077990644828
CLDN2,3.055882352941211,-0.9444333851217068,0.3483969320340077,0.6910687875033692
STX19,-3.0441176470588402,0.9444685302071844,0.34837506447994104,0.6910687875033692
ZNF581,110.54705882352914,-0.946755020093374,0.34837310705600955,0.6910687875033692
TSG101,106.81764705882415,-0.9444799521748335,0.3483723228368505,0.6910687875033692
FBXL12,8.741176470588243,-0.9446782428265014,0.3482953577744665,0.6910687875033692
CDK5RAP3,-69.53431372549016,0.9446587447552244,0.348305734969955,0.6910687875033692
ERBB4,-19.938235294117646,0.9442095241698197,0.3485081248931293,0.6911860914609367
ALDH3B1,33.50588235294117,-0.9443425192138961,0.3487659415908304,0.6914265611364818
DAOA,-2.941176470588232,0.9440395998044212,0.34871702622094336,0.6914265611364818
CCL17,2.8411764705882376,-0.943710191701302,0.3487855931986862,0.6914265611364818
DGAT2,92.76176470588223,-0.9434202013011276,0.34891016915110384,0.6915702680979783
MLXIPL,-3.37058823529415,0.9425878515269819,0.3495044937791053,0.691623154811717
MMP3,-4.261764705882342,0.9426601710436029,0.34930221727039334,0.691623154811717
CHDH,-2.7941176470588687,0.9427542665802519,0.34925158609189066,0.691623154811717
LDB1,4.9764705882353155,-0.942073999923998,0.3495903778864654,0.691623154811717
XKR6,2.7911764705882547,-0.9421940223437283,0.34953488031289814,0.691623154811717
CRYGC,3.5970588235294088,-0.9424285258462385,0.3494623692023512,0.691623154811717
OXCT1,-10.40882352941179,0.9427647210965836,0.3493436141443622,0.691623154811717
SLC9A3R2,2.711764705882331,-0.9421796640578005,0.3496139942081823,0.691623154811717
IFI35,-108.11470588235306,0.9435200886151717,0.34902406880587933,0.691623154811717
MMP1,4.414705882352962,-0.943428212355719,0.3494461292851173,0.691623154811717
RNF43,-4.029411764705884,0.9433276393057782,0.34905502389049936,0.691623154811717
TNFRSF17,-37.9588235294118,0.9462955881575601,0.3490940597749872,0.691623154811717
PGD,641.3852941176465,-0.9423523317877395,0.34948145098494476,0.691623154811717
GNS,657.8823529411748,-0.9426578805599449,0.34973935108357146,0.6917680774151141
GABRB2,1.9647058823529449,-0.9423245813559289,0.34981506754063685,0.6918029823168823
BRF2,-24.93823529411759,0.9415972932957166,0.34991330239796514,0.6918029823168823
LAMA3,2.353676470588283,-0.941548104766395,0.3498900560194522,0.6918029823168823
FGR,451.93235294117676,-0.9405149282736468,0.3504792464958021,0.6925504809489946
SH2B1,11.614705882352894,-0.9410840502775335,0.35058827098033163,0.6925504809489946
ZPBP,2.450000000000017,-0.9406129783144689,0.35053835564258873,0.6925504809489946
KIAA1432,2.8147058823528823,-0.9399788035189389,0.3506564906928823,0.6925504809489946
IFI16,216.92647058823604,-0.9401519733158911,0.3506109340519141,0.6925504809489946
ABHD5,136.89117647058788,-0.9403747674204903,0.35050138508508333,0.6925504809489946
EPHB3,-4.849999999999994,0.9407296091775781,0.3505480944770738,0.6925504809489946
CIITA,7.632352941176407,-0.9399431798781477,0.3507119146873111,0.6925569308771737
EGFL7,2.839705882352945,-0.9397963142855633,0.350833247963666,0.6926935117414955
MAGEC2,2.858823529411751,-0.9394724103752493,0.35092922193188214,0.6927799894159279
LMO7,-3.0294117647058556,0.9390045584149973,0.3511563760540426,0.6931253695920289
CIDEA,2.9367647058822968,-0.9387817198322634,0.3513688314622163,0.6933887326724115
NTSR2,1.9985294117647072,-0.9384880804856934,0.35149868652040983,0.6933887326724115
HTR7,-2.619117647058829,0.9383586705321997,0.3514853473856324,0.6933887326724115
PTCH2,3.35294117647058,-0.9390935076302368,0.3514079430686188,0.6933887326724115
IL17F,-2.7647058823529562,0.9384199787318589,0.3516178990181572,0.6935208649974882
DLX3,-4.294117647058812,0.9378760055577277,0.35172942961092013,0.6936378087589185
SLC2A13,3.7352941176470154,-0.9389323570767852,0.3518368082883345,0.6937465311037282
PITX2,3.53333333333336,-0.9375389190029305,0.352012193028692,0.6939892945857421
ZC3H8,9.20588235294116,-0.937315667616683,0.3521113162348104,0.693989345398071
USP44,2.717647058823502,-0.9374664556969503,0.3521167510127131,0.693989345398071
EPM2AIP1,-23.200000000000045,0.9370944714667273,0.35218024621453914,0.6940114736177874
NOVA1,-1.9735294117647015,0.9367411155921681,0.3525195488535535,0.6945770247332665
EPC1,-23.88529411764705,0.9362153246326023,0.3526613780752271,0.6946626825598865
HSPB6,-3.9764705882352587,0.9364059335715437,0.35266765650973,0.6946626825598865
MCAM,-3.5294117647058556,0.9367005615242762,0.3527365907994281,0.6946954097648778
E2F2,597.2529411764699,-0.9356649591382958,0.35287711629604945,0.6947720716250252
B4GALT5,331.9529411764702,-0.9356203505604334,0.35288016651899157,0.6947720716250252
NELL2,120.6294117647061,-0.9354426727075251,0.35297041329089884,0.6948467231544188
IFNA5,-3.470588235294059,0.9358202761982226,0.35303990505825245,0.6948805009432962
MORC1,-2.5647058823529676,0.9349385996398731,0.35323126670889493,0.695154106915771
PRDM11,3.6029411764706083,-0.9348010181439211,0.3532985795255108,0.6951835416330368
GSTM4,5.830882352941217,-0.9350582987971712,0.3533759723675872,0.6952327990956917
SMPD3,-7.876470588235293,0.9349028234708098,0.3536151260940501,0.6956002435965626
SLC24A3,-9.17941176470589,0.9340087274860874,0.35378183861692714,0.6957997223887002
HERC2,-17.61176470588248,0.9338046565731514,0.3538213379702142,0.6957997223887002
MKLN1,-84.05294117647145,0.9339909526444071,0.35396258500675415,0.6958713656677054
KCNMB4,-5.676470588235276,0.9337309936645874,0.35395383280856507,0.6958713656677054
GRAP2,30.64705882352939,-0.9334730612312393,0.35407071331556716,0.6959808928799557
FOXJ2,110.44705882352946,-0.932885120482441,0.35434470309355026,0.6960042851591953
SLAMF9,-4.617647058823536,0.9343913436753877,0.3542016570203045,0.6960042851591953
B3GNT3,5.317647058823553,-0.9330117398760498,0.3542476639254176,0.6960042851591953
CAMKK2,16.58235294117651,-0.9332272467975009,0.35413911583330415,0.6960042851591953
PPP1R3B,4.5058823529411995,-0.932836471412189,0.35431780338963137,0.6960042851591953
ITGB3,101.59411764705885,-0.9358672503543216,0.35444262859669406,0.6960936581137264
SULF1,3.0205882352941273,-0.9321657965277016,0.35464839415687544,0.6962917902728067
ERCC2,6.523529411764741,-0.9324961169481152,0.35464156820444437,0.6962917902728067
FGF14,-2.0176470588235134,0.9312242067646546,0.3553266232819823,0.6964074669398232
DLG3,-2.278431372549022,0.9304412284815606,0.35553456423555885,0.6964074669398232
TNF,-26.705882352941217,0.9306941472943207,0.35558705349696274,0.6964074669398232
MIA3,-11.297058823529483,0.9318323293656134,0.354876829278981,0.6964074669398232
PNPLA8,-43.01764705882357,0.9336058166196207,0.35519547780398053,0.6964074669398232
SCIN,2.426470588235361,-0.9318597170573608,0.3551385646547589,0.6964074669398232
PIK3C3,19.90882352941179,-0.9319926869302672,0.354841807079457,0.6964074669398232
C3,-4.794117647058812,0.9311372315166676,0.3551969264352126,0.6964074669398232
GNB1,197.42352941176523,-0.9313316225829298,0.35542395116856496,0.6964074669398232
GABRG2,-1.9191176470588402,0.9308149250412631,0.3555989325088117,0.6964074669398232
ELOVL6,-30.788235294117726,0.9340150545171008,0.3551127240977072,0.6964074669398232
BCMO1,-3.0058823529411995,0.9309876915613777,0.35531871640105506,0.6964074669398232
ID3,54.14411764705869,-0.9309864444943954,0.3553033472873812,0.6964074669398232
UACA,-2.427450980392109,0.9310666052489885,0.35539109181863204,0.6964074669398232
STAT5A,90.04117647058865,-0.9305364289880863,0.3554855921786906,0.6964074669398232
ANXA1,-1060.4999999999982,0.9317355784697322,0.3552960242812897,0.6964074669398232
ACSL6,3.7039215686274645,-0.933796790838348,0.3551293943629362,0.6964074669398232
KCNN4,10.094117647058738,-0.9302886128910016,0.3556996419546793,0.6964350516898956
DYM,-53.326470588235225,0.9317982016233858,0.3557179184034397,0.6964350516898956
GUCY2C,-3.6500000000000057,0.9299542599727617,0.3557939608092482,0.6964812342068697
SIGLEC7,7.290196078431279,-0.929787860128355,0.3559278013966848,0.6965378551135122
PANK3,-8.411764705882376,0.9299693946330254,0.3559170620409394,0.6965378551135122
RBMX2,21.905882352941262,-0.9289805752791545,0.3562891033123188,0.696820719735867
ACSM1,2.679411764705918,-0.9292738031484821,0.35623440382475513,0.696820719735867
USP49,1600.5558823529445,-0.929411583602148,0.35633474069939275,0.696820719735867
MBD6,186.10294117647027,-0.9292458579928149,0.3561490117559225,0.696820719735867
ACTR3,496.3117647058825,-0.9298374225798977,0.3562985238479164,0.696820719735867
TBX6,-2.22352941176473,0.9288317962341281,0.3563905069768385,0.6968271464642116
CDH11,-6.379411764705907,0.9280264546592792,0.3567867664869231,0.6974992175225803
GPR56,154.81372549019625,-0.9278093860635386,0.35710631733986953,0.6975632828842508
HAS3,2.882352941176464,-0.9277508436843237,0.3571347489868306,0.6975632828842508
RAB12,-3.5941176470588516,0.9276098793470499,0.3570090985146642,0.6975632828842508
OTUD7A,3.9735294117647015,-0.9277933695141591,0.3569206594911769,0.6975632828842508
NOX3,2.5617647058823536,-0.9281511443978974,0.3569398912807822,0.6975632828842508
TESK2,-16.058823529411654,0.9274693853984214,0.35708179481544267,0.6975632828842508
AMHR2,-2.6441176470588346,0.9264831594887081,0.3575806467122481,0.6977669194150199
ASB17,-2.8647058823529505,0.9263687429595941,0.3577267108559259,0.6977669194150199
MTAP,-17.200000000000045,0.9263004090053278,0.3576721573689794,0.6977669194150199
MUC2,-4.985294117647015,0.9271969594681816,0.35748752519485616,0.6977669194150199
DMP1,-3.2294117647058727,0.9260440576879433,0.35779715307379834,0.6977669194150199
RNPC3,-64.83235294117651,0.9284459269851425,0.35755932745798713,0.6977669194150199
TBC1D10B,95.10882352941178,-0.9267740595479872,0.35742449029815604,0.6977669194150199
ARSI,-2.594117647058823,0.9259920499300525,0.3578254480711518,0.6977669194150199
EGR4,3.161764705882348,-0.9263812583183998,0.3577898999033161,0.6977669194150199
KCNQ5,3.135294117647021,-0.9259137123646912,0.35786961298510966,0.6977669194150199
PBK,-3.635294117647078,0.9275839503363432,0.35733665836770523,0.6977669194150199
TREM2,3.364705882352922,-0.9266573256633773,0.3574835284408563,0.6977669194150199
TAC3,2.8519607843136896,-0.9255952688507562,0.35804060715205177,0.6979046809670423
FTSJ2,-7.952941176470574,0.9254646578678841,0.35830819476971887,0.6979046809670423
PDGFRL,-3.1970588235294315,0.925463347518928,0.35815852430265116,0.6979046809670423
GIT1,8.18823529411759,-0.9273352140430149,0.35815173808071543,0.6979046809670423
CD1C,9.87647058823535,-0.9252353474630224,0.3582839558359493,0.6979046809670423
CEP70,-4.605882352941194,0.925137157643883,0.35827163848840526,0.6979046809670423
DNAJC14,9.264705882352928,-0.9261756394698223,0.35823668577154777,0.6979046809670423
SLC35A2,12.925735294117658,-0.9246691112146425,0.35852045320993475,0.6982156904842348
PUS7,-10.058823529411711,0.9246825467576543,0.3586409934995626,0.6982709484235373
CALB1,-3.297058823529426,0.9247181200319844,0.3586540042362196,0.6982709484235373
TRNT1,-6.5862745098039,0.9246667415711253,0.35875254600189865,0.6983604025528822
LRRC23,-3.57647058823531,0.9233141878277813,0.3592129000027362,0.6984960157906739
SMAP1,-14.642647058823457,0.9235284927151123,0.35912713548008124,0.6984960157906739
LRRC6,-25.63529411764705,0.9239391431995535,0.35894695401091603,0.6984960157906739
SNHG3,3.0941176470588516,-0.9232433528567526,0.3592541036934678,0.6984960157906739
PYCARD,249.2235294117636,-0.9233217777213049,0.3592956610822641,0.6984960157906739
LRCH2,3.0823529411763957,-0.9238112517007863,0.35919140314701303,0.6984960157906739
SEC61A1,-145.86470588235215,0.9239769023703593,0.3590466903218975,0.6984960157906739
RNF139,-3.3941176470587777,0.9233615766706467,0.3592867274565936,0.6984960157906739
HIAT1,-82.98529411764707,0.9254602739601787,0.3591847575859355,0.6984960157906739
ESPN,36.91470588235302,-0.9231051645406267,0.359507614936193,0.6985205002201174
B3GALT6,16.817647058823525,-0.922774191898024,0.3594866082731154,0.6985205002201174
EHD1,-689.9382352941193,0.9232237869637424,0.35951868493028183,0.6985205002201174
HEBP2,-323.41764705882315,0.9239260727143913,0.35938417602018746,0.6985205002201174
SGCE,7.311764705882354,-0.9226054813891006,0.35957339054669823,0.6985245763978142
AP4B1,-49.57941176470581,0.922320608398457,0.35972218665785893,0.6987114093684978
PCDHGA10,-3.3911764705882206,0.9220879869190917,0.35988003910287414,0.6988135652541625
THEM5,2.7852941176470836,-0.9222711162530713,0.35987190937188906,0.6988135652541625
FKBP9,3.8558823529411654,-0.9218336983944164,0.36000528456010705,0.6989060181690477
SPP2,4.008823529411785,-0.9216633451574548,0.3600621816339622,0.6989060181690477
NRG4,2.4441176470588175,-0.9221253744388117,0.36008556034752637,0.6989060181690477
TMEM27,-2.785294117647055,0.9214131673604532,0.3602526432792218,0.6991281200616057
VTI1B,70.75882352941176,-0.9210091969543969,0.3604069149062157,0.6992318428404906
ARFGEF1,65.85588235294131,-0.9215888485695761,0.3604114122910316,0.6992318428404906
CCL28,3.6088235294117794,-0.9205660620955305,0.36064684120367363,0.6995863780134957
PPP1CB,77.5617647058823,-0.9202374313054148,0.3608018653623768,0.6997848624425416
KLF12,16.21323529411768,-0.9198976943202672,0.3610009486283482,0.7000687302303501
RP1,3.526470588235327,-0.9199342243931968,0.36130630009893683,0.7003882140935669
SCGB1D2,-2.9617647058823877,0.9198660481910751,0.3613239393388261,0.7003882140935669
CHAD,2.9764705882352587,-0.9194307186618107,0.3613093675587111,0.7003882140935669
ABCC2,5.2794117647059124,-0.9191002243181516,0.3614210905562807,0.7003990025658268
COG1,9.697058823529346,-0.9191672851567894,0.36150562304298983,0.7003990025658268
IGFALS,-6.076470588235281,0.918837406416916,0.36154050034539664,0.7003990025658268
DBNDD1,17.982352941176487,-0.9198260826355278,0.36145441955349467,0.7003990025658268
MTG1,-6.123529411764736,0.9187187400029438,0.36166255613327536,0.7005332487728125
GPR15,4.520588235294127,-0.917944653520715,0.36199055799956337,0.701066311131593
MADCAM1,2.6161764705882433,-0.9182786548976603,0.36204914013623324,0.7010775095127468
TAOK1,-69.04117647058831,0.9174638779112324,0.3624641004731045,0.70126334241822
WDR54,76.33235294117662,-0.9171226987944852,0.36245633460146853,0.70126334241822
GGT6,-2.705882352941188,0.9173226287465172,0.3623864927688426,0.70126334241822
TMPRSS11B,2.679411764705918,-0.9169429183604486,0.36251480511813994,0.70126334241822
SP5,-3.297058823529369,0.9171622764939874,0.3624652137116233,0.70126334241822
SLC5A11,-3.1852941176470324,0.9173341088129716,0.3623977118836197,0.70126334241822
DDX51,1373.6676470588318,-0.9173670698452057,0.3624106178032769,0.70126334241822
SUPT16H,53.991176470588016,-0.9161436857300462,0.3629806196844858,0.7018044964041608
TUBAL3,2.791176470588198,-0.9157172994931388,0.3632336945423773,0.7018044964041608
HPS1,107.47156862745112,-0.916641878544212,0.36301652421283914,0.7018044964041608
DLX5,-2.902941176470563,0.9155017111781196,0.3632612287961201,0.7018044964041608
HSPA4L,-4.3088235294117965,0.9159346085181893,0.36314384337955774,0.7018044964041608
TPK1,-18.323529411764525,0.9153199236883055,0.3633590942499245,0.7018044964041608
TYROBP,1403.2676470588194,-0.9156455631956449,0.36324349070827344,0.7018044964041608
ANK3,4.725490196078397,-0.9159875850223642,0.36342880835027935,0.7018044964041608
TIMM10,-98.55882352941171,0.9159714539247831,0.3633903085041821,0.7018044964041608
POMP,2.9205882352941046,-0.9154503572778608,0.36328797672705593,0.7018044964041608
SKI,-22.729411764705787,0.915462848704297,0.36328695601447525,0.7018044964041608
LYNX1,1.6735294117647186,-0.9164348703856803,0.3629430155043626,0.7018044964041608
LMBR1L,8.62352941176465,-0.9149585190284818,0.36358859718009273,0.7018520560017873
AMT,-13.861764705882365,0.9150371593176055,0.36366487010786996,0.7018520560017873
SAMHD1,14.305882352941126,-0.9150267871878266,0.363613704523307,0.7018520560017873
PTPRZ1,-3.7117647058823877,0.9152476156868552,0.3636033499423046,0.7018520560017873
CACNG4,-3.317647058823553,0.9147225881761112,0.3638258493887412,0.7019718862334543
IRS2,-198.21470588235297,0.9142160552234215,0.3639328080082669,0.7019718862334543
