"","kTotal","kWithin","kOut","kDiff"
"223",163.506260053407,55.8967551388478,107.609504914559,-51.7127497757116
"224",105.985328821656,47.4888755303192,58.496453291337,-11.0075777610178
"225",208.288257464236,132.733064595491,75.5551928687455,57.1778717267451
"226",249.984136506971,237.772066194822,12.2120703121487,225.559995882673
"227",372.146046618893,282.624799500171,89.5212471187219,193.103552381449
"228",333.773949923289,240.275742047006,93.4982078762831,146.777534170723
"229",20.3990626013297,7.55151603294301,12.8475465683867,-5.29603053544372
"230",90.9594749523222,12.4887771347782,78.4706978175439,-65.9819206827657
"231",74.4391279082276,34.9636487981907,39.4754791100368,-4.5118303118461
"232",337.638314608747,319.223838134755,18.4144764739926,300.809361660762
"233",34.6529986020518,3.76122399317677,30.891774608875,-27.1305506156982
"234",395.47630032789,378.597304433091,16.8789958947995,361.718308538291
"235",348.802928539518,255.524616925944,93.2783116135745,162.246305312369
"236",348.747640244272,223.247097127261,125.500543117011,97.7465540102501
"237",330.231766233688,237.606696457134,92.6250697765542,144.98162668058
"238",111.100258910366,24.5549761774398,86.5452827329259,-61.9903065554861
"239",326.493179856504,242.97143952296,83.521740333545,159.449699189415
"240",348.028268412298,313.407957914148,34.6203104981507,278.787647415997
"241",276.624501566891,193.342294596931,83.28220696996,110.060087626971
"242",284.996108408522,168.790790054809,116.205318353713,52.5854717010967
"243",499.561782376664,462.456752672527,37.1050297041375,425.351722968389
"244",280.897843769548,220.382695407398,60.5151483621499,159.867547045248
"245",60.2929093549582,31.7434391295848,28.5494702253734,3.19396890421137
"246",199.462205339135,133.187657107779,66.2745482313558,66.9131088764234
"247",386.996570172732,368.641346725914,18.3552234468177,350.286123279096
"248",165.019638834298,139.841147609851,25.1784912244474,114.662656385404
"249",276.76341755171,246.207876934456,30.5555406172541,215.652336317202
"250",336.672762956004,262.050606477604,74.6221564783998,187.428449999205
"251",478.929964467937,458.233136131522,20.6968283364157,437.536307795106
"252",391.106103874193,346.739442062247,44.3666618119454,302.372780250302
"253",357.78013782237,312.882704095518,44.8974337268524,267.985270368665
"254",137.116821375239,61.5523855730683,75.5644358021707,-14.0120502291024
"255",64.2298427084921,32.3080190941682,31.9218236143239,0.386195479844261
"256",268.300971590822,191.704615539079,76.5963560517432,115.108259487336
"257",113.068362293374,80.1567670600596,32.9115952333141,47.2451718267455
"258",124.925772496306,51.8866055071326,73.0391669891736,-21.1525614820409
"259",433.572718736524,399.174970539904,34.3977481966208,364.777222343283
"260",173.482568172541,151.720700294751,21.7618678777893,129.958832416962
"261",476.51217455332,452.83289214672,23.6792824065994,429.153609740121
"262",256.239754381233,189.394307617074,66.8454467641585,122.548860852916
"263",255.061616364632,175.664253641556,79.3973627230754,96.266890918481
"264",495.190338253456,459.648423564702,35.5419146887534,424.106508875949
"265",557.912215670451,509.132222933233,48.7799927372181,460.352230196015
"266",500.257103460248,467.058837640927,33.1982658193207,433.860571821607
"267",204.436862352005,192.136214465321,12.3006478866842,179.835566578637
"268",324.739906210188,133.98695057086,190.752955639328,-56.7660050684681
"269",329.678594099208,251.8910123295,77.7875817697081,174.103430559792
"270",158.773867184106,123.159377523172,35.6144896609339,87.5448878622385
"271",57.4574388577402,25.8837466460175,31.5736922117227,-5.68994556570519
"272",233.374261008121,189.582291361041,43.7919696470808,145.79032171396
"273",353.303720504524,225.975355447307,127.328365057217,98.64699039009
"274",216.668869926576,75.8821309835433,140.786738943033,-64.9046079594895
"275",76.1200203986335,15.8472893010292,60.2727310976043,-44.4254417965751
"276",564.071402848673,527.616312536093,36.4550903125796,491.161222223514
"277",20.9282879292099,3.02565329436834,17.9026346348415,-14.8769813404732
"278",354.217771079849,275.177201352027,79.0405697278216,196.136631624205
"279",340.962416541822,257.391599380538,83.5708171612832,173.820782219255
"280",297.230133457026,169.573476774961,127.656656682065,41.9168200928956
"281",140.15294708318,97.4170899871927,42.7358570959876,54.6812328912051
"282",253.62434249591,198.774732122411,54.8496103734985,143.925121748913
"283",137.714434114008,99.1977094217765,38.5167246922317,60.6809847295447
"284",90.2603398832206,35.6163235018898,54.6440163813308,-19.027692879441
"285",307.709415573761,239.241899050273,68.467516523488,170.774382526785
"286",92.0325288179897,22.4682726910651,69.5642561269246,-47.0959834358596
"287",409.226405813908,374.863381137359,34.3630246765491,340.50035646081
"288",81.3416362815143,17.3303767184325,64.0112595630819,-46.6808828446494
"289",39.8459995803082,8.27943812838036,31.5665614519278,-23.2871233235474
"290",222.348074816289,154.263324713754,68.0847501025351,86.1785746112189
"291",71.4368384860044,16.0745571432789,55.3622813427254,-39.2877241994465
"292",95.0570535095213,23.2901852093906,71.7668683001307,-48.4766830907402
"293",390.759314601656,92.8613589152182,297.897955686438,-205.03659677122
"294",288.095223637374,146.991117605191,141.104106032183,5.88701157300829
"295",48.500072528793,19.0259282046837,29.4741443241092,-10.4482161194255
"296",316.702551840847,211.742756841428,104.95979499942,106.782961842008
"297",114.805429633532,88.4135056499993,26.3919239835326,62.0215816664667
"298",265.993649186862,207.048448761349,58.9452004255131,148.103248335836
"299",300.817909338519,227.979468278038,72.8384410604808,155.141027217557
"300",282.588811761873,202.178750062553,80.4100616993198,121.768688363233
"301",227.79793117096,150.097630967302,77.7003002036585,72.3973307636435
