Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,DNA Integrity Checkpoint Signaling (GO:0031570),1/42,0.6398918430194204,0.7806372844527785,0,0,0.9918529456693316,0.4428188099896005,PRPF19
GO_Biological_Process_2023,Regulation Of Osteoclast Differentiation (GO:0045670),1/42,0.6398918430194204,0.7806372844527785,0,0,0.9918529456693316,0.4428188099896005,IL23A
GO_Biological_Process_2023,Cellular Response To Glucose Starvation (GO:0042149),1/42,0.6398918430194204,0.7806372844527785,0,0,0.9918529456693316,0.4428188099896005,XBP1
GO_Biological_Process_2023,Ceramide Biosynthetic Process (GO:0046513),1/42,0.6398918430194204,0.7806372844527785,0,0,0.9918529456693316,0.4428188099896005,ST6GALNAC6
GO_Biological_Process_2023,Stress-Activated MAPK Cascade (GO:0051403),1/42,0.6398918430194204,0.7806372844527785,0,0,0.9918529456693316,0.4428188099896005,MAP4K1
GO_Biological_Process_2023,Substantia Nigra Development (GO:0021762),1/42,0.6398918430194204,0.7806372844527785,0,0,0.9918529456693316,0.4428188099896005,CCDC14
GO_Biological_Process_2023,Lipid Modification (GO:0030258),1/42,0.6398918430194204,0.7806372844527785,0,0,0.9918529456693316,0.4428188099896005,EPHX2
GO_Biological_Process_2023,Monocyte Chemotaxis (GO:0002548),1/42,0.6398918430194204,0.7806372844527785,0,0,0.9918529456693316,0.4428188099896005,CCL5
GO_Biological_Process_2023,Organic Hydroxy Compound Biosynthetic Process (GO:1901617),1/42,0.6398918430194204,0.7806372844527785,0,0,0.9918529456693316,0.4428188099896005,AKR1C3
GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),5/228,0.6422289594087612,0.7830178904503216,0,0,0.9108803398631108,0.4033472915437485,MAP4K1;HSPA8;XBP1;AKR1C3;AKR1B1
GO_Biological_Process_2023,Lymphocyte Differentiation (GO:0030098),2/91,0.6457034601311737,0.7841344654749139,0,0,0.9134972497766912,0.3995773270116297,CD79B;CD79A
GO_Biological_Process_2023,Positive Regulation Of MAP Kinase Activity (GO:0043406),2/91,0.6457034601311737,0.7841344654749139,0,0,0.9134972497766912,0.3995773270116297,ERP29;RPS3
GO_Biological_Process_2023,Regulation Of Chromosome Organization (GO:0033044),1/43,0.6485525948435372,0.7841344654749139,0,0,0.9681876926135798,0.419237059759495,NSMCE1
GO_Biological_Process_2023,Ephrin Receptor Signaling Pathway (GO:0048013),1/43,0.6485525948435372,0.7841344654749139,0,0,0.9681876926135798,0.419237059759495,EPHA1
GO_Biological_Process_2023,Glycolipid Biosynthetic Process (GO:0009247),1/43,0.6485525948435372,0.7841344654749139,0,0,0.9681876926135798,0.419237059759495,DPM3
GO_Biological_Process_2023,Intracellular Glucose Homeostasis (GO:0001678),1/43,0.6485525948435372,0.7841344654749139,0,0,0.9681876926135798,0.419237059759495,XBP1
GO_Biological_Process_2023,Learning (GO:0007612),1/43,0.6485525948435372,0.7841344654749139,0,0,0.9681876926135798,0.419237059759495,CNTNAP2
GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),1/43,0.6485525948435372,0.7841344654749139,0,0,0.9681876926135798,0.419237059759495,IL23A
GO_Biological_Process_2023,Positive Regulation Of Cell Division (GO:0051781),1/43,0.6485525948435372,0.7841344654749139,0,0,0.9681876926135798,0.419237059759495,CDC25B
GO_Biological_Process_2023,Positive Regulation Of miRNA Transcription (GO:1902895),1/43,0.6485525948435372,0.7841344654749139,0,0,0.9681876926135798,0.419237059759495,SMAD3
GO_Biological_Process_2023,Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260),1/43,0.6485525948435372,0.7841344654749139,0,0,0.9681876926135798,0.419237059759495,LDLRAP1
GO_Biological_Process_2023,Regulation Of JUN Kinase Activity (GO:0043506),1/43,0.6485525948435372,0.7841344654749139,0,0,0.9681876926135798,0.419237059759495,RPS3
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion (GO:0022407),1/43,0.6485525948435372,0.7841344654749139,0,0,0.9681876926135798,0.419237059759495,SIRPG
GO_Biological_Process_2023,Regulation Of Cellular Component Size (GO:0032535),1/43,0.6485525948435372,0.7841344654749139,0,0,0.9681876926135798,0.419237059759495,PEX11B
GO_Biological_Process_2023,Sensory Perception Of Sound (GO:0007605),2/92,0.6516032328501388,0.7868938615213397,0,0,0.903300790330079,0.3869012894458642,GRAP;SOD1
GO_Biological_Process_2023,Response To Unfolded Protein (GO:0006986),1/44,0.6570054744852998,0.7868938615213397,0,0,0.9456231490022818,0.3972212287377587,HSPA8
GO_Biological_Process_2023,Synaptic Vesicle Recycling (GO:0036465),1/44,0.6570054744852998,0.7868938615213397,0,0,0.9456231490022818,0.3972212287377587,AP3M2
GO_Biological_Process_2023,Lymphocyte Chemotaxis (GO:0048247),1/44,0.6570054744852998,0.7868938615213397,0,0,0.9456231490022818,0.3972212287377587,CCL5
GO_Biological_Process_2023,Neural Crest Cell Development (GO:0014032),1/44,0.6570054744852998,0.7868938615213397,0,0,0.9456231490022818,0.3972212287377587,SOX8
GO_Biological_Process_2023,Nucleus Organization (GO:0006997),1/44,0.6570054744852998,0.7868938615213397,0,0,0.9456231490022818,0.3972212287377587,BIN1
GO_Biological_Process_2023,Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854),1/44,0.6570054744852998,0.7868938615213397,0,0,0.9456231490022818,0.3972212287377587,SOCS2
GO_Biological_Process_2023,Positive Regulation Of Biosynthetic Process (GO:0009891),1/44,0.6570054744852998,0.7868938615213397,0,0,0.9456231490022818,0.3972212287377587,CCL5
GO_Biological_Process_2023,Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961),1/44,0.6570054744852998,0.7868938615213397,0,0,0.9456231490022818,0.3972212287377587,TXK
GO_Biological_Process_2023,Regulation Of DNA Recombination (GO:0000018),1/44,0.6570054744852998,0.7868938615213397,0,0,0.9456231490022818,0.3972212287377587,IL7R
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription Elongation (GO:0032784),1/44,0.6570054744852998,0.7868938615213397,0,0,0.9456231490022818,0.3972212287377587,HMGN1
GO_Biological_Process_2023,Regulation Of Cell-Substrate Adhesion (GO:0010810),1/44,0.6570054744852998,0.7868938615213397,0,0,0.9456231490022818,0.3972212287377587,ARL2
GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),5/232,0.6572844168573955,0.7868938615213397,0,0,0.8946440992348713,0.3754270647169479,CCR7;TNFRSF25;LTB;LIME1;CARD11
GO_Biological_Process_2023,Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135),2/93,0.6574246251922128,0.7868938615213397,0,0,0.8933284288932825,0.374684419214541,PDE4D;SH2D1A
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),2/93,0.6574246251922128,0.7868938615213397,0,0,0.8933284288932825,0.374684419214541,SMAD3;RPS3
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase B Signaling (GO:0051897),2/93,0.6574246251922128,0.7868938615213397,0,0,0.8933284288932825,0.374684419214541,AKR1C3;CCR7
GO_Biological_Process_2023,Protein O-linked Glycosylation (GO:0006493),2/93,0.6574246251922128,0.7868938615213397,0,0,0.8933284288932825,0.374684419214541,DPM3;OGT
GO_Biological_Process_2023,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),10/456,0.6584287360398634,0.7876313106428536,0,0,0.9099322583722927,0.3802597674752291,ZNF540;HSPA8;LBH;HDAC1;LEF1;ID3;SOX8;PHB2;TNFRSF4;COMMD7
GO_Biological_Process_2023,Sphingolipid Metabolic Process (GO:0006665),2/94,0.6631679928223565,0.7915994054857654,0,0,0.8835728579225032,0.3629071744813669,ORMDL3;ST6GALNAC6
GO_Biological_Process_2023,I-kappaB kinase/NF-kappaB Signaling (GO:0007249),1/45,0.6652554609648845,0.7915994054857654,0,0,0.9240842664642248,0.3766421097625926,CARD11
GO_Biological_Process_2023,Regulation Of Stem Cell Differentiation (GO:2000736),1/45,0.6652554609648845,0.7915994054857654,0,0,0.9240842664642248,0.3766421097625926,HDAC1
GO_Biological_Process_2023,Chromosome Organization (GO:0051276),1/45,0.6652554609648845,0.7915994054857654,0,0,0.9240842664642248,0.3766421097625926,AXIN2
GO_Biological_Process_2023,Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),1/45,0.6652554609648845,0.7915994054857654,0,0,0.9240842664642248,0.3766421097625926,PLCG1
GO_Biological_Process_2023,Triglyceride Metabolic Process (GO:0006641),1/45,0.6652554609648845,0.7915994054857654,0,0,0.9240842664642248,0.3766421097625926,LPIN1
GO_Biological_Process_2023,Hexose Metabolic Process (GO:0019318),1/45,0.6652554609648845,0.7915994054857654,0,0,0.9240842664642248,0.3766421097625926,DCXR
GO_Biological_Process_2023,Positive Regulation Of Innate Immune Response (GO:0045089),1/45,0.6652554609648845,0.7915994054857654,0,0,0.9240842664642248,0.3766421097625926,CCL5
GO_Biological_Process_2023,Regulation Of Apoptotic Signaling Pathway (GO:2001233),1/45,0.6652554609648845,0.7915994054857654,0,0,0.9240842664642248,0.3766421097625926,RPS3
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Migration (GO:0010634),2/95,0.6688337192606784,0.7949253220721177,0,0,0.874027084176902,0.3515509998030737,NELL2;PLCG1
GO_Biological_Process_2023,Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),2/95,0.6688337192606784,0.7949253220721177,0,0,0.874027084176902,0.3515509998030737,FBXL15;RNF165
GO_Biological_Process_2023,Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),1/46,0.6733074144526948,0.795121612180902,0,0,0.9035026675945256,0.3573834358702571,CD6
GO_Biological_Process_2023,T Cell Differentiation (GO:0030217),1/46,0.6733074144526948,0.795121612180902,0,0,0.9035026675945256,0.3573834358702571,CD8A
GO_Biological_Process_2023,Regulation Of mRNA Catabolic Process (GO:0061013),1/46,0.6733074144526948,0.795121612180902,0,0,0.9035026675945256,0.3573834358702571,APEX1
GO_Biological_Process_2023,Antiviral Innate Immune Response (GO:0140374),1/46,0.6733074144526948,0.795121612180902,0,0,0.9035026675945256,0.3573834358702571,PHB2
GO_Biological_Process_2023,Regulation Of Nervous System Development (GO:0051960),1/46,0.6733074144526948,0.795121612180902,0,0,0.9035026675945256,0.3573834358702571,LEF1
GO_Biological_Process_2023,Cardiac Conduction (GO:0061337),1/46,0.6733074144526948,0.795121612180902,0,0,0.9035026675945256,0.3573834358702571,BIN1
GO_Biological_Process_2023,Response To Glucose (GO:0009749),1/46,0.6733074144526948,0.795121612180902,0,0,0.9035026675945256,0.3573834358702571,XBP1
GO_Biological_Process_2023,Homotypic Cell-Cell Adhesion (GO:0034109),1/46,0.6733074144526948,0.795121612180902,0,0,0.9035026675945256,0.3573834358702571,METAP1
GO_Biological_Process_2023,Intracellular Protein Transmembrane Transport (GO:0065002),1/46,0.6733074144526948,0.795121612180902,0,0,0.9035026675945256,0.3573834358702571,TOMM40
GO_Biological_Process_2023,Negative Regulation Of Cellular Metabolic Process (GO:0031324),1/46,0.6733074144526948,0.795121612180902,0,0,0.9035026675945256,0.3573834358702571,CDK6
GO_Biological_Process_2023,Positive Regulation Of Peptide Hormone Secretion (GO:0090277),1/46,0.6733074144526948,0.795121612180902,0,0,0.9035026675945256,0.3573834358702571,BLK
GO_Biological_Process_2023,Ras Protein Signal Transduction (GO:0007265),3/144,0.6752533011036537,0.7964928537131999,0,0,0.8644007315223694,0.3394219857373964,TNFRSF25;GRAP;RASGRP3
GO_Biological_Process_2023,Regulation Of Cell Adhesion (GO:0030155),3/144,0.6752533011036537,0.7964928537131999,0,0,0.8644007315223694,0.3394219857373964,CCL5;CCR7;PRKX
GO_Biological_Process_2023,Organelle Organization (GO:0006996),9/418,0.6759340337471299,0.7968328040108442,0,0,0.8928565866724807,0.3496960240532507,PLEKHF1;PTCD2;BIN1;DNAJA3;MTX3;PEX11B;PHB2;GOLGA8A;TJAP1
GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),6/283,0.6766078210634249,0.7971641768768151,0,0,0.8793584060686378,0.3435332004333885,XBP1;PRKCH;SMAD3;LEF1;AKR1B1;AXIN2
GO_Biological_Process_2023,Transcription By RNA Polymerase II (GO:0006366),4/192,0.6800263189083381,0.7988256152343497,0,0,0.8641158591096013,0.3332236216008602,XBP1;POLR2H;POLR2I;GTF2H5
GO_Biological_Process_2023,Bicellular Tight Junction Assembly (GO:0070830),1/47,0.6811660788032804,0.7988256152343497,0,0,0.883815920849596,0.3393403518315799,ARL2
GO_Biological_Process_2023,Cognition (GO:0050890),1/47,0.6811660788032804,0.7988256152343497,0,0,0.883815920849596,0.3393403518315799,RP9
GO_Biological_Process_2023,Response To Organonitrogen Compound (GO:0010243),1/47,0.6811660788032804,0.7988256152343497,0,0,0.883815920849596,0.3393403518315799,XBP1
GO_Biological_Process_2023,Secondary Alcohol Metabolic Process (GO:1902652),1/47,0.6811660788032804,0.7988256152343497,0,0,0.883815920849596,0.3393403518315799,LDLRAP1
GO_Biological_Process_2023,Negative Regulation Of Hydrolase Activity (GO:0051346),1/47,0.6811660788032804,0.7988256152343497,0,0,0.883815920849596,0.3393403518315799,ARL2
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720),1/47,0.6811660788032804,0.7988256152343497,0,0,0.883815920849596,0.3393403518315799,SLAMF1
GO_Biological_Process_2023,Protein Monoubiquitination (GO:0006513),1/47,0.6811660788032804,0.7988256152343497,0,0,0.883815920849596,0.3393403518315799,KLHL22
GO_Biological_Process_2023,Regulation Of Signal Transduction (GO:0009966),4/193,0.6839476475321179,0.799964102784547,0,0,0.8594993552976746,0.3265013747096373,SOCS2;AKR1C3;CD3E;OGT
GO_Biological_Process_2023,Regulation Of Cold-Induced Thermogenesis (GO:0120161),3/146,0.6842732837199534,0.799964102784547,0,0,0.8522232484496636,0.3233317138194045,TRPV2;LPIN1;OGT
GO_Biological_Process_2023,Negative Regulation Of Response To External Stimulus (GO:0032102),3/146,0.6842732837199534,0.799964102784547,0,0,0.8522232484496636,0.3233317138194045,IL10RA;BANF1;LYAR
GO_Biological_Process_2023,Positive Regulation Of Cellular Catabolic Process (GO:0031331),3/146,0.6842732837199534,0.799964102784547,0,0,0.8522232484496636,0.3233317138194045,PLEKHF1;BNIP3;ORMDL3
GO_Biological_Process_2023,MAPK Cascade (GO:0000165),2/98,0.6853692769718123,0.799964102784547,0,0,0.8465829846582985,0.3198369313428968,CCL5;RASGRP3
GO_Biological_Process_2023,Phosphatidylinositol Biosynthetic Process (GO:0006661),2/98,0.6853692769718123,0.799964102784547,0,0,0.8465829846582985,0.3198369313428968,SOCS2;DPM3
GO_Biological_Process_2023,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),2/98,0.6853692769718123,0.799964102784547,0,0,0.8465829846582985,0.3198369313428968,RPS3;SKAP1
GO_Biological_Process_2023,Regulation Of Inflammatory Response (GO:0050727),5/240,0.6861547387541276,0.799964102784547,0,0,0.8638297872340426,0.3253633120387655,IL23A;IL10RA;CCL5;NKG7;DNASE1L3
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),1/48,0.6888360845652158,0.799964102784547,0,0,0.8649669080087061,0.3224180927025072,PLEKHF1
GO_Biological_Process_2023,Cellular Defense Response (GO:0006968),1/48,0.6888360845652158,0.799964102784547,0,0,0.8649669080087061,0.3224180927025072,ITK
GO_Biological_Process_2023,Cellular Response To Mechanical Stimulus (GO:0071260),1/48,0.6888360845652158,0.799964102784547,0,0,0.8649669080087061,0.3224180927025072,BNIP3
GO_Biological_Process_2023,Cytoplasmic Microtubule Organization (GO:0031122),1/48,0.6888360845652158,0.799964102784547,0,0,0.8649669080087061,0.3224180927025072,CIB1
GO_Biological_Process_2023,"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",1/48,0.6888360845652158,0.799964102784547,0,0,0.8649669080087061,0.3224180927025072,ERGIC3
GO_Biological_Process_2023,Myelination (GO:0042552),1/48,0.6888360845652158,0.799964102784547,0,0,0.8649669080087061,0.3224180927025072,MAL
GO_Biological_Process_2023,Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373),1/48,0.6888360845652158,0.799964102784547,0,0,0.8649669080087061,0.3224180927025072,PIN1
GO_Biological_Process_2023,Oligosaccharide Metabolic Process (GO:0009311),1/48,0.6888360845652158,0.799964102784547,0,0,0.8649669080087061,0.3224180927025072,ST6GALNAC6
GO_Biological_Process_2023,Post-Translational Protein Modification (GO:0043687),1/48,0.6888360845652158,0.799964102784547,0,0,0.8649669080087061,0.3224180927025072,FN3KRP
GO_Biological_Process_2023,Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),1/49,0.6963219514639688,0.8040577710306352,0,0,0.8469032707028532,0.3065308389489954,BCL7C
GO_Biological_Process_2023,Erythrocyte Differentiation (GO:0030218),1/49,0.6963219514639688,0.8040577710306352,0,0,0.8469032707028532,0.3065308389489954,LYAR
GO_Biological_Process_2023,Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157),1/49,0.6963219514639688,0.8040577710306352,0,0,0.8469032707028532,0.3065308389489954,CD6
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630),1/49,0.6963219514639688,0.8040577710306352,0,0,0.8469032707028532,0.3065308389489954,CRIP1
GO_Biological_Process_2023,Negative Regulation Of DNA Metabolic Process (GO:0051053),1/49,0.6963219514639688,0.8040577710306352,0,0,0.8469032707028532,0.3065308389489954,RPS3
GO_Biological_Process_2023,Negative Regulation Of T Cell Activation (GO:0050868),1/49,0.6963219514639688,0.8040577710306352,0,0,0.8469032707028532,0.3065308389489954,LAX1
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),1/49,0.6963219514639688,0.8040577710306352,0,0,0.8469032707028532,0.3065308389489954,SLAMF1
GO_Biological_Process_2023,Nuclear Export (GO:0051168),1/49,0.6963219514639688,0.8040577710306352,0,0,0.8469032707028532,0.3065308389489954,RANGAP1
GO_Biological_Process_2023,Positive Regulation Of miRNA Metabolic Process (GO:2000630),1/49,0.6963219514639688,0.8040577710306352,0,0,0.8469032707028532,0.3065308389489954,SMAD3
GO_Biological_Process_2023,Regulation Of Cell Communication (GO:0010646),1/49,0.6963219514639688,0.8040577710306352,0,0,0.8469032707028532,0.3065308389489954,SOCS2
GO_Biological_Process_2023,Axon Guidance (GO:0007411),3/149,0.6974511637455768,0.8049038444590796,0,0,0.8345825794779013,0.300719118409582,NELL2;PRKCQ;RNF165
GO_Biological_Process_2023,Neuron Development (GO:0048666),3/150,0.7017502248260771,0.8078987699450465,0,0,0.8288623625550849,0.2935646011266554,CNTNAP2;XBP1;PBX4
GO_Biological_Process_2023,DNA Repair (GO:0006281),6/291,0.7021950670427536,0.8078987699450465,0,0,0.8543193426604486,0.3020395120898379,ALKBH2;LIG1;APEX1;RPS3;CIB1;GTF2H5
GO_Biological_Process_2023,Regulation Of Mitochondrion Organization (GO:0010821),1/50,0.7036280912624839,0.8078987699450465,0,0,0.8295769247156065,0.2916007205292485,PLSCR3
GO_Biological_Process_2023,Blood Circulation (GO:0008015),1/50,0.7036280912624839,0.8078987699450465,0,0,0.8295769247156065,0.2916007205292485,SOD1
GO_Biological_Process_2023,Steroid Biosynthetic Process (GO:0006694),1/50,0.7036280912624839,0.8078987699450465,0,0,0.8295769247156065,0.2916007205292485,AKR1C3
GO_Biological_Process_2023,Intracellular Iron Ion Homeostasis (GO:0006879),1/50,0.7036280912624839,0.8078987699450465,0,0,0.8295769247156065,0.2916007205292485,SOD1
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),1/50,0.7036280912624839,0.8078987699450465,0,0,0.8295769247156065,0.2916007205292485,CNTNAP2
GO_Biological_Process_2023,Positive Regulation Of Fat Cell Differentiation (GO:0045600),1/50,0.7036280912624839,0.8078987699450465,0,0,0.8295769247156065,0.2916007205292485,XBP1
GO_Biological_Process_2023,Pyruvate Metabolic Process (GO:0006090),1/50,0.7036280912624839,0.8078987699450465,0,0,0.8295769247156065,0.2916007205292485,LDHB
GO_Biological_Process_2023,Calcium Ion Homeostasis (GO:0055074),2/102,0.7063572812391332,0.8105739292908085,0,0,0.8125523012552301,0.2824708923522344,CCL5;ITPR3
GO_Biological_Process_2023,SMAD Protein Signal Transduction (GO:0060395),1/51,0.7107588102129518,0.81286782238439,0,0,0.8129436325678497,0.277556948935393,SMAD3
GO_Biological_Process_2023,Regulation Of Stress-Activated MAPK Cascade (GO:0032872),1/51,0.7107588102129518,0.81286782238439,0,0,0.8129436325678497,0.277556948935393,STK25
GO_Biological_Process_2023,Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),1/51,0.7107588102129518,0.81286782238439,0,0,0.8129436325678497,0.277556948935393,CIB1
GO_Biological_Process_2023,Cholesterol Transport (GO:0030301),1/51,0.7107588102129518,0.81286782238439,0,0,0.8129436325678497,0.277556948935393,LDLRAP1
GO_Biological_Process_2023,Microtubule Bundle Formation (GO:0001578),1/51,0.7107588102129518,0.81286782238439,0,0,0.8129436325678497,0.277556948935393,CCDC66
GO_Biological_Process_2023,Negative Regulation Of MAP Kinase Activity (GO:0043407),1/51,0.7107588102129518,0.81286782238439,0,0,0.8129436325678497,0.277556948935393,LAX1
GO_Biological_Process_2023,Rho Protein Signal Transduction (GO:0007266),1/52,0.7177183114695295,0.8167469821405976,0,0,0.7969626263866716,0.2643350582755407,TNFRSF25
GO_Biological_Process_2023,Arachidonic Acid Metabolic Process (GO:0019369),1/52,0.7177183114695295,0.8167469821405976,0,0,0.7969626263866716,0.2643350582755407,AKR1C3
GO_Biological_Process_2023,Regulation Of Proteolysis (GO:0030162),1/52,0.7177183114695295,0.8167469821405976,0,0,0.7969626263866716,0.2643350582755407,OGT
GO_Biological_Process_2023,Negative Regulation Of Response To Stimulus (GO:0048585),1/52,0.7177183114695295,0.8167469821405976,0,0,0.7969626263866716,0.2643350582755407,RPS3
GO_Biological_Process_2023,Neurotransmitter Transport (GO:0006836),1/52,0.7177183114695295,0.8167469821405976,0,0,0.7969626263866716,0.2643350582755407,SLC38A1
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance (GO:0032206),1/52,0.7177183114695295,0.8167469821405976,0,0,0.7969626263866716,0.2643350582755407,PRKCQ
GO_Biological_Process_2023,Positive Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060261),1/52,0.7177183114695295,0.8167469821405976,0,0,0.7969626263866716,0.2643350582755407,MDC1
GO_Biological_Process_2023,Regulation Of Cell Development (GO:0060284),1/52,0.7177183114695295,0.8167469821405976,0,0,0.7969626263866716,0.2643350582755407,LEF1
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),9/434,0.7177717320880918,0.8167469821405976,0,0,0.858523791682278,0.2846896507195214,DOCK10;XBP1;HDAC1;CCL5;LEF1;PRKX;CIB1;EPHA1;OGT
GO_Biological_Process_2023,Lysosomal Transport (GO:0007041),2/105,0.7213222525895,0.8193630734773851,0,0,0.7887638623715318,0.2576649303280361,PLEKHF1;BIN1
GO_Biological_Process_2023,Positive Regulation Of Response To External Stimulus (GO:0032103),3/155,0.7225490585144951,0.8193630734773851,0,0,0.8013902681231381,0.2604277635707808,IL23A;CCL5;NKG7
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),1/53,0.7245106979763085,0.8193630734773851,0,0,0.7815962742893849,0.2518762393869608,CCND2
GO_Biological_Process_2023,Actin Polymerization Or Depolymerization (GO:0008154),1/53,0.7245106979763085,0.8193630734773851,0,0,0.7815962742893849,0.2518762393869608,EVL
GO_Biological_Process_2023,Regulation Of Macromolecule Biosynthetic Process (GO:0010556),1/53,0.7245106979763085,0.8193630734773851,0,0,0.7815962742893849,0.2518762393869608,METAP1
GO_Biological_Process_2023,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),1/53,0.7245106979763085,0.8193630734773851,0,0,0.7815962742893849,0.2518762393869608,UBQLN4
GO_Biological_Process_2023,Carboxylic Acid Transport (GO:0046942),1/53,0.7245106979763085,0.8193630734773851,0,0,0.7815962742893849,0.2518762393869608,SLC38A1
GO_Biological_Process_2023,Endosome Organization (GO:0007032),1/53,0.7245106979763085,0.8193630734773851,0,0,0.7815962742893849,0.2518762393869608,PLEKHF1
GO_Biological_Process_2023,Spermatid Development (GO:0007286),1/53,0.7245106979763085,0.8193630734773851,0,0,0.7815962742893849,0.2518762393869608,CIB1
GO_Biological_Process_2023,Tight Junction Assembly (GO:0120192),1/53,0.7245106979763085,0.8193630734773851,0,0,0.7815962742893849,0.2518762393869608,ARL2
GO_Biological_Process_2023,mRNA Stabilization (GO:0048255),1/53,0.7245106979763085,0.8193630734773851,0,0,0.7815962742893849,0.2518762393869608,AXIN2
GO_Biological_Process_2023,ERBB Signaling Pathway (GO:0038127),1/54,0.7311399742901982,0.8222793062654306,0,0,0.7668097845353922,0.2401267556817554,PLCG1
GO_Biological_Process_2023,Regulation Of Exocytosis (GO:0017157),1/54,0.7311399742901982,0.8222793062654306,0,0,0.7668097845353922,0.2401267556817554,APEX1
GO_Biological_Process_2023,Apical Junction Assembly (GO:0043297),1/54,0.7311399742901982,0.8222793062654306,0,0,0.7668097845353922,0.2401267556817554,ARL2
GO_Biological_Process_2023,Regulation Of Myoblast Differentiation (GO:0045661),1/54,0.7311399742901982,0.8222793062654306,0,0,0.7668097845353922,0.2401267556817554,SOX8
GO_Biological_Process_2023,Mesenchymal Cell Differentiation (GO:0048762),1/54,0.7311399742901982,0.8222793062654306,0,0,0.7668097845353922,0.2401267556817554,LEF1
GO_Biological_Process_2023,Negative Regulation Of TOR Signaling (GO:0032007),1/54,0.7311399742901982,0.8222793062654306,0,0,0.7668097845353922,0.2401267556817554,TNFAIP8L1
GO_Biological_Process_2023,Negative Regulation Of Protein Catabolic Process (GO:0042177),1/54,0.7311399742901982,0.8222793062654306,0,0,0.7668097845353922,0.2401267556817554,PIN1
GO_Biological_Process_2023,Organelle Disassembly (GO:1903008),1/54,0.7311399742901982,0.8222793062654306,0,0,0.7668097845353922,0.2401267556817554,UFC1
GO_Biological_Process_2023,Protein K63-linked Ubiquitination (GO:0070534),1/54,0.7311399742901982,0.8222793062654306,0,0,0.7668097845353922,0.2401267556817554,PRPF19
GO_Biological_Process_2023,Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),1/54,0.7311399742901982,0.8222793062654306,0,0,0.7668097845353922,0.2401267556817554,PLCG1
GO_Biological_Process_2023,Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344),1/55,0.7376100493407942,0.8290965670884897,0,0,0.7525709425500657,0.2290374274519287,CCL5
GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),2/109,0.7402709484164846,0.8316270200805,0,0,0.7591209478747116,0.2282972848319396,SMAD3;RPS3
GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),5/257,0.7418897826668238,0.8329846564234802,0,0,0.8048454469507101,0.2402903005993985,CCL5;IL2RB;STAT4;IL7R;COMMD7
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144),1/56,0.7439247384982274,0.8338858195203764,0,0,0.738849876636933,0.2185631771158005,MDC1
