"","GSM416528","GSM416529","GSM416530","GSM416531","GSM416532","GSM416533","GSM416534","GSM416535","GSM416536","GSM416537","GSM416538","GSM416539","GSM416540","GSM416541","GSM416542","GSM416543","GSM416544","GSM416545","GSM416546","GSM416547","GSM416548","GSM416549","GSM416550","GSM416551","GSM416552","GSM416553","GSM416554","GSM416555","GSM416556","GSM416557","GSM416558","GSM416559","GSM416560","GSM416561","GSM416562","GSM416563","GSM416564","GSM416565","GSM416566","GSM416567","GSM416568","GSM416569","GSM416570","GSM416571","GSM416572","GSM416573","GSM416574","GSM416575","GSM416576","GSM416577","GSM416578","GSM416579","GSM416580","GSM416581","GSM416582","GSM416583","GSM416584","GSM416585","GSM416586","GSM416587","GSM416588","GSM416589","GSM416590"
"GSM416573",0.00163744821726876,0.00106420699267197,0.0010044216465945,0.00102259456227784,0.00455277393471882,0.0193329471552977,0.0082471494573126,0.00300407369858796,0.018018888758364,0.00627100860621529,0.00152168521518192,0.00318109484477459,0.0163652601711338,0.00539951523775038,0.0236405301980813,0.00731155382997053,0.0230497166094852,0.00184015114753748,0.00223017126532012,0.00198843353199862,0.00157007855984852,0.0217506941899793,0.000988588813449996,0.00155606459824721,0.0215519288932647,0.00136444093142853,0.00129171721538822,0.0014393058481833,0.00263283094556662,0.0033456270122576,0.000985363500186033,0.00586906208678176,0.00156544945127159,0.00141354993384039,0.00447672189010491,0.00161387235490545,0.00122535920816074,0.00546873008384058,0.00309017800935018,0.00145846147719317,0.0045191249864705,0.0082889200923921,0.0019577819794152,0.0395216512935761,0.0185807109551011,0.5,0.0246525359364082,0.0353489572608705,0.016689423753788,0.00971343487712943,0.00328355466967309,0.00262357321837075,0.00400109375766137,0.0034034755710474,0.0045476901856087,0.00650991172735685,0.00358240178472867,0.00186715865865034,0.0219476703981458,0.017091630361886,0.00757202080130671,0.00878880585194792,0.0181624339732406
"GSM416574",0.0016900927048396,0.00107900096234771,0.00131737064158224,0.00104472961258643,0.00329064484412694,0.0100426138553006,0.00545103740390567,0.00204830943297927,0.0202213743135038,0.00514637764422835,0.00156207140753177,0.00210553735684437,0.0158081226836868,0.00332423012119653,0.0143753787628766,0.00688463201993324,0.0123600981433899,0.00199495721014868,0.00235992568944483,0.00260332752209691,0.00184351170261874,0.0103245443129583,0.00096904699233378,0.00174852676401342,0.0139730344522748,0.00125137041320148,0.00104375532165585,0.00132395895496328,0.00275939227652,0.00332403561613004,0.000900140687403504,0.00494986694797181,0.00119721842224413,0.00131970520358814,0.00321467297593417,0.00143221732166191,0.000997856650427594,0.00472251308492636,0.00268794957173867,0.00244369942466119,0.00956084817255366,0.0118080546338068,0.00486142364514356,0.0239122609193246,0.0206873054898539,0.0246525359364082,0.5,0.0211534720773709,0.018502490012191,0.0138105149772073,0.00619703990302581,0.00608698681605774,0.0054750884051729,0.00622438224176065,0.00589265495301697,0.00966828062664714,0.00513401068234772,0.00337678481133301,0.0154197028658787,0.0308817848355024,0.0142587392305011,0.0224012623516299,0.0406851407046
"GSM416575",0.00171713278107763,0.00101723743248753,0.000957850758119737,0.00109820255958386,0.00493086723367152,0.017878840629248,0.00970851307468078,0.00320598048344375,0.0149649538371737,0.00629190986763059,0.00144709281485973,0.00358942043808564,0.0174165497960676,0.00490881719335998,0.0287217861551368,0.00515730148115839,0.0321060681097621,0.00177147486878491,0.00220645873648186,0.00181323314953348,0.00147638513450241,0.0174964866875766,0.00101523937701327,0.00155102590836079,0.0245908282112877,0.00130460728981891,0.00129719558739636,0.00150294027440875,0.00250525328472168,0.00359666181573969,0.00100632110514612,0.00783374552606729,0.0016326344412962,0.0013517794070092,0.00592655157049846,0.00170965606613547,0.00123824409436682,0.00796072124643672,0.00324274146598689,0.00125353796467306,0.00359114125498653,0.00774740468910986,0.00164425942381841,0.0434104905320478,0.0182020756308961,0.0353489572608705,0.0211534720773709,0.5,0.0136057558662462,0.00924695011316909,0.00282586635316635,0.00222052247458191,0.00385435461386926,0.00298750463949286,0.00426543396234572,0.00599679418393738,0.003241628038775,0.0016168510609961,0.0220174112073821,0.0158799142167418,0.00916729834728281,0.0061153892639999,0.0146291832211163
"GSM416576",0.00239236242195787,0.00209446390319164,0.0021264643749936,0.0018265784350446,0.00723256832615928,0.0119801957064916,0.0118773578134554,0.00585639000454932,0.0216431865084637,0.0124969370745084,0.00460276172516891,0.00382376248976013,0.0205839518207475,0.00879444459912824,0.014509844758467,0.0163404173045051,0.0139135193255064,0.00322446119658721,0.003757056115577,0.0057311788340119,0.00263340655925821,0.00616273800825935,0.00170648665658871,0.00433350819256862,0.00653904650022683,0.00210103794544213,0.00216061556189394,0.00241410353507545,0.00602791085048016,0.00708104948612511,0.0018010806730759,0.00624808405951036,0.00254197359411556,0.00211431277841353,0.00437127345353796,0.00272344642129166,0.00213018580987806,0.00648666486582408,0.00440869491068152,0.00274076757605062,0.00547205140240152,0.00991829533004937,0.00465493483031755,0.0147890085712527,0.0262778245265526,0.016689423753788,0.018502490012191,0.0136057558662462,0.5,0.00792251742743849,0.00770003561180481,0.00558917097099855,0.00772412921424715,0.00547390226425481,0.00831259947497322,0.0223051914223787,0.0110717235635564,0.00326607087560599,0.00668107101224268,0.00974950641696517,0.0158527804338072,0.0140456135964218,0.0111556105087804
"GSM416577",0.00375298602172364,0.00139545011444466,0.00168937457428885,0.00175838598757854,0.00416941863028034,0.0118459964649161,0.00627851231537564,0.00191311647211712,0.00870732144144568,0.00339356894000425,0.00159108705153831,0.00216441278874914,0.0111373868437189,0.00302572701587026,0.012201068937701,0.00345717280667505,0.00849226686955505,0.00332535796358466,0.00390078349050326,0.00641299945674507,0.00264130984167212,0.01351501162069,0.00172363501209105,0.00544016435037542,0.0222433552614312,0.00208883607645894,0.00143581058072743,0.00173128497158684,0.00295860074329237,0.00479838813205981,0.00122915013482523,0.0101611918343618,0.00147063429483986,0.00181924423854901,0.00492415912878922,0.00173518816252353,0.00116481671767304,0.00967085380022363,0.00310839153708582,0.00317841513057433,0.0121751770041561,0.0210439928373865,0.0039420328438558,0.00954263953293568,0.0135278039586722,0.00971343487712943,0.0138105149772073,0.00924695011316909,0.00792251742743849,0.5,0.0121473783634967,0.00808231185557048,0.0175800588651371,0.0130289437840586,0.0175005902107343,0.0219528414528377,0.0132645594199644,0.00891460572434056,0.0234594652384455,0.0259314054964074,0.0112564179483115,0.012506929286512,0.01985270674843
"GSM416578",0.0089897007637459,0.00343595024093578,0.00501202071334111,0.00335771279801225,0.00187231271862578,0.00229439742326749,0.00209376406870261,0.00163525879861287,0.00665945292285194,0.00336479795757056,0.00368777050383179,0.00155252277328161,0.00284671878451619,0.0017613402357629,0.00240839315550573,0.00514024775942755,0.00208964114009724,0.00906742721434149,0.0056372768444107,0.0178018871512036,0.00797350530246752,0.00584305771722339,0.00330041642427261,0.00714994800242026,0.00692370854999065,0.00388855663691483,0.00225923533595043,0.00296086359150711,0.00693398614148262,0.00428948465691618,0.00239024115337868,0.0033369134838673,0.00209039412471111,0.00517684357857171,0.00266837111794635,0.00302572780214779,0.00205562874229116,0.00453384941386364,0.00308343659901719,0.0148349997692943,0.0270928967197311,0.00949505615321067,0.0177700232222848,0.00307664051537039,0.00348575717971204,0.00328355466967309,0.00619703990302581,0.00282586635316635,0.00770003561180481,0.0121473783634967,0.5,0.0303990348387648,0.0176628382194617,0.0337650436245139,0.0171084102660521,0.0132064678174361,0.026651168923326,0.0254887037138639,0.00806532429989439,0.009659572287785,0.0115350699024248,0.0211757707040966,0.0116463378813817
"GSM416579",0.0135140299304145,0.00720830096849935,0.0150844194340227,0.00588553546734302,0.00223763129973251,0.00198668264384324,0.00183422654386056,0.00213008114227416,0.00373496749969148,0.00281685888311684,0.0106121637199383,0.00194508394344105,0.00229923944833307,0.0019424363767019,0.00192323634704045,0.00378513353187759,0.00174115862415748,0.00731368674000936,0.00430846437695354,0.0154926250759942,0.00883902973344836,0.00396309217241453,0.00456148389410757,0.00749968199291907,0.00422494274032897,0.00461022062919137,0.00336257678147829,0.00401258509881064,0.00598003863258822,0.00337619636226945,0.00454681779618689,0.00283216670798798,0.00300660796233572,0.00998751045219854,0.00245415019460414,0.00462220124866425,0.00367339608369724,0.00354544626653529,0.00300797475213482,0.0292182486673268,0.0174223634815783,0.00496952418571505,0.0372782926939391,0.00249093454717798,0.00264813999627071,0.00262357321837075,0.00608698681605774,0.00222052247458191,0.00558917097099855,0.00808231185557048,0.0303990348387648,0.5,0.00875419605774391,0.0387129499349312,0.00855653798143541,0.00723532933011648,0.0197494195737922,0.0243502581407726,0.00444599394378109,0.00621669436298403,0.00539360197675865,0.0158293671987572,0.0128679480904431
"GSM416580",0.00602565443397845,0.00218726936314904,0.00249837033973765,0.00299090811750652,0.00264805539674028,0.00333533604945069,0.00319550971492854,0.00188404623115422,0.0078684926665971,0.00694390016860761,0.00249005397804282,0.00204903557927979,0.00407461391216765,0.00242251853065437,0.00347492956966785,0.00722334812513463,0.00284565035300603,0.010096290091633,0.0132655766856246,0.0140292252651634,0.00461788795017652,0.00788038947932451,0.0031141977595119,0.0109795011509854,0.0106505906485263,0.00483409010036887,0.00218569340748249,0.00482358784215263,0.00804839795225163,0.0124763478799361,0.00192597038182033,0.00765404171312944,0.0022807748726105,0.00311371560918603,0.00416385122051149,0.00313665275019671,0.00182328677772602,0.0120448272436898,0.0049808078233994,0.00435032057782793,0.0180857643589303,0.0193560296983671,0.00490168942735197,0.00393440362608522,0.0045979679193861,0.00400109375766137,0.0054750884051729,0.00385435461386926,0.00772412921424715,0.0175800588651371,0.0176628382194617,0.00875419605774391,0.5,0.0152654466657596,0.0347929429562705,0.0210355739277644,0.0228008944561544,0.0129165330265468,0.0125790184403909,0.0113321989804558,0.0195550655412483,0.0142601265055871,0.00878666517932472
"GSM416581",0.00497863097797774,0.00385159289070179,0.00605185037118408,0.00341184312461735,0.00168173194664309,0.00216113633293012,0.00190612422058533,0.00156810157912766,0.00464255994328862,0.00289258927006562,0.00426730820109391,0.00148022870324205,0.00265807345183342,0.00163678614436969,0.00239431485894925,0.00391946450395642,0.00208255617047795,0.00722978603107755,0.00475742895400969,0.0139488114167649,0.00900621497720031,0.0055907976220625,0.00323940706672912,0.00591228150282325,0.00965889538782605,0.00357916601747505,0.00214784391136544,0.0030709243827163,0.00601529402490749,0.00384197923319193,0.00239945301268523,0.00294663690308731,0.00194141072959758,0.00497431888597275,0.00241446379693339,0.00369645094294197,0.00221848058807291,0.00336321497083564,0.00291614820628212,0.0179407102749554,0.0233211483101364,0.0116306578435198,0.0214006824296776,0.00321942053989509,0.00324444990142002,0.0034034755710474,0.00622438224176065,0.00298750463949286,0.00547390226425481,0.0130289437840586,0.0337650436245139,0.0387129499349312,0.0152654466657596,0.5,0.0176644332583007,0.0145777783548198,0.0217765561233525,0.029272090841671,0.0103690443102153,0.0114447558977503,0.00759829363863991,0.0192263592086595,0.0113604030179202
"GSM416582",0.00348221608563092,0.00190168005437513,0.00224120540583999,0.00234923720616445,0.00223663924768504,0.00312552313383204,0.00295834191255089,0.00163032397228192,0.00828905857690271,0.00622229436236811,0.00225125193330881,0.00168855974994128,0.00402517860828601,0.00219026820289174,0.00351202588057051,0.00717590346430921,0.00299200846226782,0.0107439917776889,0.01310383781391,0.0123039916558323,0.0042171415729803,0.01207893040613,0.0025885458719796,0.00754509252370581,0.0155213006344894,0.00361881893892479,0.00180214674922255,0.00260946482495937,0.00786124465529999,0.00937466370213947,0.00151572310620667,0.00461688888853966,0.00178327990069221,0.00277458182934051,0.00377579749793468,0.00266241335835032,0.00149221526974967,0.00679073448425852,0.00398883239442566,0.00423188664498299,0.0184893937273851,0.0225481481514747,0.00485785356945599,0.00434932431346897,0.00473112197912289,0.0045476901856087,0.00589265495301697,0.00426543396234572,0.00831259947497322,0.0175005902107343,0.0171084102660521,0.00855653798143541,0.0347929429562705,0.0176644332583007,0.5,0.0311826713764576,0.0210130513387803,0.0117708502653721,0.0170955274564167,0.0116127427044358,0.0177773824210694,0.0146350004548223,0.00821772104868772
"GSM416583",0.00316799869009549,0.00167782736090239,0.00197610772131718,0.0022987767794337,0.00263934238282242,0.0043803739729455,0.00340429430362342,0.00174080104855442,0.00863412858312819,0.00348850035966918,0.00187130046290543,0.00174268726742802,0.00764116883822869,0.00237849182917027,0.00487114609319187,0.00388511362122923,0.00426228729848335,0.0072208459434281,0.00880045261997426,0.00932263856469083,0.00333008817868446,0.0179459262413947,0.00251910112001813,0.00928018269875427,0.0212329679298039,0.00402727488755519,0.00180522929569758,0.00206029103516595,0.00399358160833087,0.00547807672057737,0.00149458280747204,0.00710676252283308,0.00157548006695736,0.00223001241209324,0.00456711160522034,0.0020090135213926,0.00136346225032389,0.00644668454471375,0.00312875608053148,0.00347609029440157,0.010603333904877,0.0242612243901989,0.0040595399134091,0.00611552817020968,0.00780503962705425,0.00650991172735685,0.00966828062664714,0.00599679418393738,0.0223051914223787,0.0219528414528377,0.0132064678174361,0.00723532933011648,0.0210355739277644,0.0145777783548198,0.0311826713764576,0.5,0.0213647402121551,0.00903228741730885,0.0231339062375761,0.0145842026204607,0.0113438059148689,0.00974365389786989,0.0125269471284863
"GSM416584",0.00882720874769717,0.00261746396915834,0.00348427021460707,0.00435152644833851,0.00217960115362004,0.00288376582486483,0.00244602554405318,0.00186245494307361,0.00641969123695332,0.00378883517668856,0.00289314272919816,0.00183917630499602,0.00346607770054811,0.0019863186467979,0.00290482974497546,0.00405889592613322,0.0024788397716001,0.0121131132262439,0.012088217893569,0.0206554187519668,0.00519755222685724,0.00955119706668043,0.00470287917936072,0.0146210133988749,0.00814725109638654,0.00518444358127687,0.00256321224229449,0.00300587712542489,0.00811154749972696,0.00591572001698237,0.00230490515527354,0.00741458787087686,0.00225593840098426,0.00377681887369511,0.00468123556444999,0.00301135716980528,0.00197554999024057,0.00659151417243768,0.0035534045921644,0.0071654580282114,0.0166961009393467,0.0161194327302511,0.00813086727189784,0.00341629585755424,0.00395578271359902,0.00358240178472867,0.00513401068234772,0.003241628038775,0.0110717235635564,0.0132645594199644,0.026651168923326,0.0197494195737922,0.0228008944561544,0.0217765561233525,0.0210130513387803,0.0213647402121551,0.5,0.0149019331050029,0.00931734309386007,0.0101521484501516,0.0123244867690053,0.0138218728105374,0.0094444010155984
"GSM416585",0.00737674233174663,0.011695249855278,0.0163208624724167,0.010356383511298,0.00214908908297783,0.00166664021193517,0.00196933572621971,0.00262732216068125,0.00303516679749933,0.00307714173844247,0.0083247357270251,0.00241659765567638,0.00184367075540346,0.00212244912290436,0.00164729168181242,0.00355206318287314,0.0014329174077927,0.00815089766125012,0.00505045038899003,0.0144564590052104,0.0125679819354044,0.00364930912578414,0.0096305242236418,0.0109832733859878,0.00388978827556119,0.00814344140837287,0.00436012246741882,0.00868288874116709,0.00491260209840111,0.00571340865944437,0.00542839580598949,0.00286665301864475,0.00374783195013166,0.0102975039113545,0.00276091772987743,0.00916589179299397,0.00616915297740515,0.0032640494061144,0.00520769792742659,0.0284562770010934,0.0176932582352624,0.00492036444502905,0.0360836201829067,0.00173517788049487,0.00206823888378855,0.00186715865865034,0.00337678481133301,0.0016168510609961,0.00326607087560599,0.00891460572434056,0.0254887037138639,0.0243502581407726,0.0129165330265468,0.029272090841671,0.0117708502653721,0.00903228741730885,0.0149019331050029,0.5,0.00410854208696441,0.00459902648344448,0.00680848400373186,0.0123963696436853,0.00505804152759775
"GSM416586",0.00277275055355472,0.000981173476360662,0.00114218485179123,0.00118860539686839,0.0025686458094881,0.00697185266866847,0.0035254584313976,0.00160665701320315,0.00671011501749567,0.00269063366959394,0.00119318421795491,0.00176027024111859,0.00641973042538842,0.00231597269703699,0.0126557951117858,0.00293108615030704,0.011778500599763,0.00276230043201109,0.00330251774318839,0.00351260426393545,0.00189305340777143,0.0324530296416161,0.00119948405712372,0.00274844449122898,0.0538346899410717,0.00176033957507596,0.00109109950282243,0.00133214963977707,0.00236024068847596,0.00327055557466175,0.000930228316508145,0.00492399532915918,0.00115871003405894,0.00150013619491204,0.00373903049892057,0.00130416172176851,0.000897106954018797,0.00569737375621341,0.00221568487987485,0.00218920541342121,0.00927591522141022,0.0194389613120899,0.00273865310649373,0.0211256395556942,0.00718107858285037,0.0219476703981458,0.0154197028658787,0.0220174112073821,0.00668107101224268,0.0234594652384455,0.00806532429989439,0.00444599394378109,0.0125790184403909,0.0103690443102153,0.0170955274564167,0.0231339062375761,0.00931734309386007,0.00410854208696441,0.5,0.0217743004661316,0.00809971250862086,0.0084751155463248,0.0186464882922759
"GSM416587",0.00210522833067356,0.000990080833375208,0.00119089375420189,0.00115115792719765,0.00285519152616983,0.00840253195361788,0.00466184871924855,0.00155809690729888,0.0153211516009489,0.00330200845636421,0.00123752859310729,0.00171073871187624,0.00942347111049234,0.00249403722744151,0.0108532035317451,0.00365455087913792,0.00857104113290709,0.00250746648192416,0.00297384866315422,0.00347358991312699,0.00209241289263195,0.0123920423029832,0.00111719655182934,0.00243643140978847,0.019923470233402,0.00144043132888411,0.00100869940024251,0.00140265845570152,0.0027439688332601,0.00357922254532602,0.000877196790760009,0.00644835338994323,0.00113370057533866,0.00137382406086123,0.00340476243489206,0.00140732399557551,0.000878963981262416,0.00776771024085867,0.00254360399553485,0.00255242672520579,0.0140661917717909,0.0194999837464295,0.00361010815494856,0.0170066675032625,0.014127248403839,0.017091630361886,0.0308817848355024,0.0158799142167418,0.00974950641696517,0.0259314054964074,0.009659572287785,0.00621669436298403,0.0113321989804558,0.0114447558977503,0.0116127427044358,0.0145842026204607,0.0101521484501516,0.00459902648344448,0.0217743004661316,0.5,0.0151424823258489,0.0196139340008206,0.0348607734758848
"GSM416588",0.00303663366004513,0.00177576487483709,0.00180866209268755,0.00229325456955504,0.00392377506952481,0.00569563694551206,0.00652358686762485,0.00230306027564656,0.0212550112703903,0.0106216960464513,0.0021693053128325,0.00258115228489862,0.0106024422291949,0.00349940433800366,0.00752546981333423,0.0079029981198709,0.00506324376072104,0.00572329429337609,0.00811543780386912,0.0065297497239574,0.0043477805527394,0.00546672022750668,0.00206348673566079,0.00381022021190685,0.0079004473239839,0.00258808927485624,0.00177898556657126,0.0050153349550044,0.008534501616991,0.0160253274997142,0.00155747648579837,0.01108534480719,0.00233079319943504,0.00239387704162497,0.00460544031702539,0.00421789235977079,0.00172624465211121,0.0171074269394317,0.00619222416276443,0.0030595175557762,0.015985360991432,0.0171676361445187,0.00370779617023325,0.00895459533953954,0.0153451737177399,0.00757202080130671,0.0142587392305011,0.00916729834728281,0.0158527804338072,0.0112564179483115,0.0115350699024248,0.00539360197675865,0.0195550655412483,0.00759829363863991,0.0177773824210694,0.0113438059148689,0.0123244867690053,0.00680848400373186,0.00809971250862086,0.0151424823258489,0.5,0.023365752651266,0.0138870127868463
"GSM416589",0.00311894930312385,0.00203929459286013,0.00282546627560194,0.00192348273038762,0.00247643390887624,0.004297923111807,0.00396897593297035,0.00169372703291796,0.021654269456607,0.00665017032192793,0.00257083422807866,0.00168555550004566,0.00710621563947728,0.00258880831626953,0.00479779991045754,0.00926908124179773,0.00423438076654403,0.00478723941958495,0.00489969153688367,0.00741511494083228,0.00381217081610082,0.00535569911824822,0.00181838427361397,0.0034174050327856,0.00818053967804628,0.0022902049260272,0.0014512829313028,0.00219954981305849,0.00768920183061793,0.00459751909116676,0.00143782441528133,0.0039684462991484,0.00156137064884738,0.00254070378787839,0.00266405900604063,0.00233354695116419,0.00143835414123667,0.00497328781449706,0.00333183929529919,0.00662762814889457,0.0233051588499778,0.012741687094498,0.0120576930626078,0.00852101763059857,0.0118596662947914,0.00878880585194792,0.0224012623516299,0.0061153892639999,0.0140456135964218,0.012506929286512,0.0211757707040966,0.0158293671987572,0.0142601265055871,0.0192263592086595,0.0146350004548223,0.00974365389786989,0.0138218728105374,0.0123963696436853,0.0084751155463248,0.0196139340008206,0.023365752651266,0.5,0.0224220300127157
"GSM416590",0.00236189002315994,0.00120246167251931,0.00177679841167113,0.0012412019433266,0.00261867725780118,0.0071102298987762,0.00398491264421684,0.00151752332677979,0.0136745563283057,0.00319011987451469,0.00161471081886397,0.00162761088420596,0.0108452535873329,0.00238152115744155,0.00950770101218152,0.00377479436820349,0.00829999964046706,0.00239835108289509,0.0026311891560286,0.00356051719463032,0.00217813359171808,0.0122734511661383,0.00113745566196034,0.00229564528091424,0.0173397122933156,0.0014316214337984,0.00102785585850611,0.00138155051583053,0.00266428053269302,0.00313424796592215,0.000973954920706139,0.00588995412545242,0.00110823444966468,0.00155274666785897,0.00294948678938508,0.0013969362530667,0.000935140676535994,0.0055376415136607,0.00231930672106391,0.00364369238188391,0.0127264255966729,0.0152905542003541,0.00809685317002995,0.0182109610782078,0.0139140599313582,0.0181624339732406,0.0406851407046,0.0146291832211163,0.0111556105087804,0.01985270674843,0.0116463378813817,0.0128679480904431,0.00878666517932472,0.0113604030179202,0.00821772104868772,0.0125269471284863,0.0094444010155984,0.00505804152759775,0.0186464882922759,0.0348607734758848,0.0138870127868463,0.0224220300127157,0.5
